Offer_Id,Customer_Id,Time Spent,Starbucks App,Menu Choices,# Of surrounding coffee shops,Web Ad,Email Ad,Social Ad,Mobile Ad,Wash Rooms,Informational,Discount,Gender,Age,Became_Member_On,Income, Total_Amount 
D3,2c5c63e5124e417b8504f76c868a4190,20,1,37,6,1,1,1,1,0,0,1,0,74,12/24/15,107000, $49.00 
D3,2c5c63e5124e417b8504f76c868a4190,33,1,41,18,1,1,1,1,0,0,1,0,74,12/24/15,107000, $51.00 
D3,2c5c63e5124e417b8504f76c868a4190,21,1,29,5,1,1,1,1,0,0,1,0,74,12/24/15,107000, $43.00 
D2,2c5c63e5124e417b8504f76c868a4190,9,1,35,6,1,1,1,1,0,0,1,0,74,12/24/15,107000, $47.00 
D4,fa7ccb17b2b14f32804d14f86ac87f04,29,1,33,5,1,1,0,1,0,0,1,1,38,2/11/17,66000, $83.00 
D1,fa7ccb17b2b14f32804d14f86ac87f04,50,0,41,8,1,1,0,0,0,0,1,1,38,2/11/17,66000, $52.00 
B3,fa7ccb17b2b14f32804d14f86ac87f04,35,0,43,3,1,1,0,1,1,0,0,1,38,2/11/17,66000, $10.00 
B3,fa7ccb17b2b14f32804d14f86ac87f04,51,0,39,10,1,1,0,1,1,0,0,1,38,2/11/17,66000, $22.00 
B4,fa7ccb17b2b14f32804d14f86ac87f04,47,0,30,2,1,1,1,1,1,0,0,1,38,2/11/17,66000, $81.00 
B2,571b739ada3041fb8fbd20f23ce034f7,55,1,21,17,1,1,1,1,1,0,0,1,78,11/11/15,58000, $73.00 
I2,571b739ada3041fb8fbd20f23ce034f7,24,0,40,13,0,1,1,1,0,1,0,1,78,11/11/15,58000, $54.00 
I1,571b739ada3041fb8fbd20f23ce034f7,30,1,41,13,1,1,0,1,0,1,0,1,78,11/11/15,58000, $16.00 
B2,571b739ada3041fb8fbd20f23ce034f7,66,1,21,2,1,1,1,1,1,0,0,1,78,11/11/15,58000, $74.00 
I1,571b739ada3041fb8fbd20f23ce034f7,40,0,51,1,1,1,0,1,0,1,0,1,78,11/11/15,58000, $35.00 
B2,571b739ada3041fb8fbd20f23ce034f7,76,1,37,13,1,1,1,1,1,0,0,1,78,11/11/15,58000, $71.00 
D3,816afd4505d047cf893275fbfe825590,20,1,29,11,1,1,1,1,0,0,1,0,54,12/25/16,53000, $73.00 
B1,816afd4505d047cf893275fbfe825590,43,0,45,3,0,1,1,1,1,0,0,0,54,12/25/16,53000, $73.00 
B2,816afd4505d047cf893275fbfe825590,48,0,41,17,1,1,1,1,1,0,0,0,54,12/25/16,53000, $12.00 
B1,816afd4505d047cf893275fbfe825590,39,0,46,10,0,1,1,1,1,0,0,0,54,12/25/16,53000, $22.00 
B1,816afd4505d047cf893275fbfe825590,43,1,32,3,0,1,1,1,1,0,0,0,54,12/25/16,53000, $26.00 
D3,816afd4505d047cf893275fbfe825590,72,1,42,4,1,1,1,1,0,0,1,0,54,12/25/16,53000, $54.00 
B4,13b7b2eccf664a329d83d2a238a9a11d,39,0,42,1,1,1,1,1,1,0,0,0,70,6/13/18,74000, $41.00 
B4,13b7b2eccf664a329d83d2a238a9a11d,14,0,23,20,1,1,1,1,1,0,0,0,70,6/13/18,74000, $26.00 
D2,13b7b2eccf664a329d83d2a238a9a11d,7,0,41,1,1,1,1,1,0,0,1,0,70,6/13/18,74000, $61.00 
D2,68eee228713c429ebe1300155ad1fb33,48,1,36,3,1,1,1,1,0,0,1,0,49,4/8/17,57000, $22.00 
B1,68eee228713c429ebe1300155ad1fb33,79,1,46,19,0,1,1,1,1,0,0,0,49,4/8/17,57000, $66.00 
I2,68eee228713c429ebe1300155ad1fb33,71,0,43,0,0,1,1,1,0,1,0,0,49,4/8/17,57000, $26.00 
B3,68eee228713c429ebe1300155ad1fb33,89,1,35,10,1,1,0,1,1,0,0,0,49,4/8/17,57000, $64.00 
I2,68eee228713c429ebe1300155ad1fb33,64,0,27,14,0,1,1,1,0,1,0,0,49,4/8/17,57000, $44.00 
D4,8b70ca1f5f5a45bdac2ac2f990b71526,34,0,49,2,1,1,0,1,0,0,1,1,61,11/21/17,98000, $64.00 
B2,8b70ca1f5f5a45bdac2ac2f990b71526,37,1,26,9,1,1,1,1,1,0,0,1,61,11/21/17,98000, $54.00 
B4,8b70ca1f5f5a45bdac2ac2f990b71526,76,0,52,7,1,1,1,1,1,0,0,1,61,11/21/17,98000, $70.00 
D2,8b70ca1f5f5a45bdac2ac2f990b71526,76,1,27,2,1,1,1,1,0,0,1,1,61,11/21/17,98000, $15.00 
B3,8b70ca1f5f5a45bdac2ac2f990b71526,26,1,30,15,1,1,0,1,1,0,0,1,61,11/21/17,98000, $29.00 
D3,9aba5058cb4f483da896335a1479a944,18,1,48,9,1,1,1,1,0,0,1,0,65,9/9/17,119000, $11.00 
B2,9aba5058cb4f483da896335a1479a944,42,1,28,5,1,1,1,1,1,0,0,0,65,9/9/17,119000, $60.00 
B4,9aba5058cb4f483da896335a1479a944,88,1,45,0,1,1,1,1,1,0,0,0,65,9/9/17,119000, $81.00 
I2,9aba5058cb4f483da896335a1479a944,28,0,39,2,0,1,1,1,0,1,0,0,65,9/9/17,119000, $74.00 
D3,9aba5058cb4f483da896335a1479a944,33,1,23,12,1,1,1,1,0,0,1,0,65,9/9/17,119000, $63.00 
D3,0ba6e2ad781c4429afd26cf0b35f2d11,44,1,38,1,1,1,1,1,0,0,1,1,73,4/1/18,51000, $63.00 
D1,0ba6e2ad781c4429afd26cf0b35f2d11,19,0,23,12,1,1,0,0,0,0,1,1,73,4/1/18,51000, $20.00 
B2,0ba6e2ad781c4429afd26cf0b35f2d11,57,0,27,14,1,1,1,1,1,0,0,1,73,4/1/18,51000, $22.00 
I2,0ba6e2ad781c4429afd26cf0b35f2d11,89,0,34,10,0,1,1,1,0,1,0,1,73,4/1/18,51000, $40.00 
I2,0ba6e2ad781c4429afd26cf0b35f2d11,38,0,48,12,0,1,1,1,0,1,0,1,73,4/1/18,51000, $43.00 
D2,b5abc1e85be84f43937b4fca0ad238cb,33,1,33,14,1,1,1,1,0,0,1,0,50,5/6/17,93000, $49.00 
D2,b5abc1e85be84f43937b4fca0ad238cb,63,1,50,11,1,1,1,1,0,0,1,0,50,5/6/17,93000, $16.00 
B4,b5abc1e85be84f43937b4fca0ad238cb,27,1,40,9,1,1,1,1,1,0,0,0,50,5/6/17,93000, $15.00 
D4,b5abc1e85be84f43937b4fca0ad238cb,8,1,47,16,1,1,0,1,0,0,1,0,50,5/6/17,93000, $72.00 
I2,b5abc1e85be84f43937b4fca0ad238cb,19,0,30,15,0,1,1,1,0,1,0,0,50,5/6/17,93000, $31.00 
B1,1c587de019994f93a242c6864fd7bc55,66,0,44,10,0,1,1,1,1,0,0,0,90,12/10/15,98000, $64.00 
I2,1c587de019994f93a242c6864fd7bc55,56,0,32,1,0,1,1,1,0,1,0,0,90,12/10/15,98000, $74.00 
B1,1c587de019994f93a242c6864fd7bc55,71,0,21,16,0,1,1,1,1,0,0,0,90,12/10/15,98000, $63.00 
D1,1c587de019994f93a242c6864fd7bc55,53,0,41,4,1,1,0,0,0,0,1,0,90,12/10/15,98000, $42.00 
D1,3f4e408b0b2d4ea89dd16d7437d867c1,23,0,37,8,1,1,0,0,0,0,1,0,68,7/31/16,84000, $76.00 
B1,3f4e408b0b2d4ea89dd16d7437d867c1,83,0,31,10,0,1,1,1,1,0,0,0,68,7/31/16,84000, $49.00 
I1,3f4e408b0b2d4ea89dd16d7437d867c1,19,0,37,11,1,1,0,1,0,1,0,0,68,7/31/16,84000, $42.00 
D4,3f4e408b0b2d4ea89dd16d7437d867c1,7,0,42,8,1,1,0,1,0,0,1,0,68,7/31/16,84000, $85.00 
D1,3f4e408b0b2d4ea89dd16d7437d867c1,90,0,43,12,1,1,0,0,0,0,1,0,68,7/31/16,84000, $36.00 
B2,b19c8e7ac2ff40ae92b4fcf3247f8912,80,0,45,15,1,1,1,1,1,0,0,1,45,8/15/17,54000, $75.00 
B1,b19c8e7ac2ff40ae92b4fcf3247f8912,62,0,39,7,0,1,1,1,1,0,0,1,45,8/15/17,54000, $61.00 
D1,b19c8e7ac2ff40ae92b4fcf3247f8912,65,0,48,18,1,1,0,0,0,0,1,1,45,8/15/17,54000, $75.00 
D3,b19c8e7ac2ff40ae92b4fcf3247f8912,40,0,21,14,1,1,1,1,0,0,1,1,45,8/15/17,54000, $27.00 
I1,b19c8e7ac2ff40ae92b4fcf3247f8912,87,0,40,11,1,1,0,1,0,1,0,1,45,8/15/17,54000, $7.00 
D2,21c73d53e2a74bb1b4dc172bff2b1aad,36,1,24,12,1,1,1,1,0,0,1,1,66,1/24/16,49000, $81.00 
D4,21c73d53e2a74bb1b4dc172bff2b1aad,32,0,28,9,1,1,0,1,0,0,1,1,66,1/24/16,49000, $39.00 
I1,21c73d53e2a74bb1b4dc172bff2b1aad,46,1,52,5,1,1,0,1,0,1,0,1,66,1/24/16,49000, $22.00 
D2,21c73d53e2a74bb1b4dc172bff2b1aad,69,1,23,12,1,1,1,1,0,0,1,1,66,1/24/16,49000, $9.00 
B4,21c73d53e2a74bb1b4dc172bff2b1aad,56,1,30,12,1,1,1,1,1,0,0,1,66,1/24/16,49000, $58.00 
B2,21c73d53e2a74bb1b4dc172bff2b1aad,26,1,30,14,1,1,1,1,1,0,0,1,66,1/24/16,49000, $52.00 
D3,1abeb816d9fa49b4b5b5ae51bc3d24c3,22,1,39,0,1,1,1,1,0,0,1,0,19,10/15/16,73000, $80.00 
D3,1abeb816d9fa49b4b5b5ae51bc3d24c3,12,1,37,6,1,1,1,1,0,0,1,0,19,10/15/16,73000, $10.00 
B3,1abeb816d9fa49b4b5b5ae51bc3d24c3,37,1,50,1,1,1,0,1,1,0,0,0,19,10/15/16,73000, $39.00 
I1,1abeb816d9fa49b4b5b5ae51bc3d24c3,14,0,34,10,1,1,0,1,0,1,0,0,19,10/15/16,73000, $15.00 
D1,1abeb816d9fa49b4b5b5ae51bc3d24c3,65,0,44,7,1,1,0,0,0,0,1,0,19,10/15/16,73000, $56.00 
B1,92e07c49ee7448fca6e48df0c96e3eec,82,1,30,18,0,1,1,1,1,0,0,0,66,2/16/18,58000, $8.00 
I1,92e07c49ee7448fca6e48df0c96e3eec,54,0,48,9,1,1,0,1,0,1,0,0,66,2/16/18,58000, $29.00 
I1,92e07c49ee7448fca6e48df0c96e3eec,64,0,23,2,1,1,0,1,0,1,0,0,66,2/16/18,58000, $59.00 
D2,92e07c49ee7448fca6e48df0c96e3eec,21,1,48,4,1,1,1,1,0,0,1,0,66,2/16/18,58000, $36.00 
B3,92e07c49ee7448fca6e48df0c96e3eec,64,1,21,13,1,1,0,1,1,0,0,0,66,2/16/18,58000, $51.00 
B1,f8aedd0cbea0419c806842b4265b82e5,48,1,26,20,0,1,1,1,1,0,0,0,72,8/11/16,72000, $78.00 
B1,f8aedd0cbea0419c806842b4265b82e5,59,0,25,20,0,1,1,1,1,0,0,0,72,8/11/16,72000, $70.00 
B4,f8aedd0cbea0419c806842b4265b82e5,76,1,39,5,1,1,1,1,1,0,0,0,72,8/11/16,72000, $41.00 
B2,f8aedd0cbea0419c806842b4265b82e5,62,1,24,16,1,1,1,1,1,0,0,0,72,8/11/16,72000, $79.00 
D3,f8aedd0cbea0419c806842b4265b82e5,66,1,35,16,1,1,1,1,0,0,1,0,72,8/11/16,72000, $23.00 
D2,f8aedd0cbea0419c806842b4265b82e5,19,1,26,8,1,1,1,1,0,0,1,0,72,8/11/16,72000, $38.00 
D3,a9780228a1d04539afdee8b745e4be10,65,1,23,19,1,1,1,1,0,0,1,1,76,4/7/16,63000, $33.00 
I1,a9780228a1d04539afdee8b745e4be10,42,0,31,9,1,1,0,1,0,1,0,1,76,4/7/16,63000, $34.00 
D3,a9780228a1d04539afdee8b745e4be10,72,1,27,12,1,1,1,1,0,0,1,1,76,4/7/16,63000, $17.00 
B4,a9780228a1d04539afdee8b745e4be10,48,1,32,20,1,1,1,1,1,0,0,1,76,4/7/16,63000, $49.00 
D1,a9780228a1d04539afdee8b745e4be10,24,1,23,11,1,1,0,0,0,0,1,1,76,4/7/16,63000, $46.00 
B2,94f14dcfedba47e18b7efca13dd7574b,10,1,29,4,1,1,1,1,1,0,0,1,52,5/15/17,78000, $18.00 
B1,94f14dcfedba47e18b7efca13dd7574b,22,0,28,12,0,1,1,1,1,0,0,1,52,5/15/17,78000, $29.00 
D4,94f14dcfedba47e18b7efca13dd7574b,49,1,39,5,1,1,0,1,0,0,1,1,52,5/15/17,78000, $32.00 
D4,94f14dcfedba47e18b7efca13dd7574b,52,1,33,6,1,1,0,1,0,0,1,1,52,5/15/17,78000, $71.00 
B2,94f14dcfedba47e18b7efca13dd7574b,14,1,23,9,1,1,1,1,1,0,0,1,52,5/15/17,78000, $45.00 
B1,8a4bc602e4424ab6b16f0b907f2f22af,14,0,25,12,0,1,1,1,1,0,0,1,55,12/10/17,31000, $41.00 
B3,8a4bc602e4424ab6b16f0b907f2f22af,11,1,31,5,1,1,0,1,1,0,0,1,55,12/10/17,31000, $74.00 
B2,8a4bc602e4424ab6b16f0b907f2f22af,44,0,33,8,1,1,1,1,1,0,0,1,55,12/10/17,31000, $81.00 
I1,8a4bc602e4424ab6b16f0b907f2f22af,55,0,49,18,1,1,0,1,0,1,0,1,55,12/10/17,31000, $44.00 
B4,6d28f18e91324d358d69d1e4b01f1ace,8,1,39,15,1,1,1,1,1,0,0,0,39,9/19/17,60000, $80.00 
I2,6d28f18e91324d358d69d1e4b01f1ace,42,0,34,15,0,1,1,1,0,1,0,0,39,9/19/17,60000, $8.00 
D4,6d28f18e91324d358d69d1e4b01f1ace,80,1,43,14,1,1,0,1,0,0,1,0,39,9/19/17,60000, $50.00 
B2,6d28f18e91324d358d69d1e4b01f1ace,57,1,38,19,1,1,1,1,1,0,0,0,39,9/19/17,60000, $63.00 
B3,52f0bd64403f4958ab8fe9a6947c13c3,14,0,25,8,1,1,0,1,1,0,0,0,45,1/26/16,44000, $73.00 
D3,52f0bd64403f4958ab8fe9a6947c13c3,62,1,42,3,1,1,1,1,0,0,1,0,45,1/26/16,44000, $15.00 
B2,52f0bd64403f4958ab8fe9a6947c13c3,58,0,30,5,1,1,1,1,1,0,0,0,45,1/26/16,44000, $25.00 
D4,52f0bd64403f4958ab8fe9a6947c13c3,23,0,31,12,1,1,0,1,0,0,1,0,45,1/26/16,44000, $42.00 
B3,52f0bd64403f4958ab8fe9a6947c13c3,19,1,52,14,1,1,0,1,1,0,0,0,45,1/26/16,44000, $85.00 
B2,52f0bd64403f4958ab8fe9a6947c13c3,56,1,27,11,1,1,1,1,1,0,0,0,45,1/26/16,44000, $43.00 
B2,93e67942586e43fb87d5ffb1ead8db41,90,1,25,13,1,1,1,1,1,0,0,0,57,7/4/17,114000, $25.00 
B1,93e67942586e43fb87d5ffb1ead8db41,12,1,46,6,0,1,1,1,1,0,0,0,57,7/4/17,114000, $82.00 
D3,93e67942586e43fb87d5ffb1ead8db41,90,1,32,14,1,1,1,1,0,0,1,0,57,7/4/17,114000, $13.00 
I1,93e67942586e43fb87d5ffb1ead8db41,69,0,30,13,1,1,0,1,0,1,0,0,57,7/4/17,114000, $58.00 
B4,93e67942586e43fb87d5ffb1ead8db41,32,1,31,18,1,1,1,1,1,0,0,0,57,7/4/17,114000, $16.00 
B4,93e67942586e43fb87d5ffb1ead8db41,56,1,32,4,1,1,1,1,1,0,0,0,57,7/4/17,114000, $69.00 
D2,716a961d2afb4c1d8307522a8cbb4f07,79,1,49,14,1,1,1,1,0,0,1,1,18,7/27/16,47000, $41.00 
D2,716a961d2afb4c1d8307522a8cbb4f07,69,1,32,7,1,1,1,1,0,0,1,1,18,7/27/16,47000, $41.00 
B1,716a961d2afb4c1d8307522a8cbb4f07,18,0,42,4,0,1,1,1,1,0,0,1,18,7/27/16,47000, $25.00 
D4,716a961d2afb4c1d8307522a8cbb4f07,19,1,36,11,1,1,0,1,0,0,1,1,18,7/27/16,47000, $67.00 
D3,716a961d2afb4c1d8307522a8cbb4f07,13,1,52,18,1,1,1,1,0,0,1,1,18,7/27/16,47000, $21.00 
B2,716a961d2afb4c1d8307522a8cbb4f07,79,1,31,4,1,1,1,1,1,0,0,1,18,7/27/16,47000, $20.00 
D4,13033baa9d294c3c9165a00d71b72614,41,1,45,8,1,1,0,1,0,0,1,1,53,9/27/17,96000, $76.00 
D2,13033baa9d294c3c9165a00d71b72614,89,1,30,7,1,1,1,1,0,0,1,1,53,9/27/17,96000, $41.00 
D2,13033baa9d294c3c9165a00d71b72614,59,1,32,1,1,1,1,1,0,0,1,1,53,9/27/17,96000, $78.00 
B4,13033baa9d294c3c9165a00d71b72614,73,1,30,1,1,1,1,1,1,0,0,1,53,9/27/17,96000, $82.00 
B1,13033baa9d294c3c9165a00d71b72614,77,0,40,11,0,1,1,1,1,0,0,1,53,9/27/17,96000, $76.00 
B3,d41fa9b8c2e24a1d94caa890c53bbcf6,28,0,38,20,1,1,0,1,1,0,0,1,53,6/9/18,95000, $7.00 
B2,d41fa9b8c2e24a1d94caa890c53bbcf6,54,0,44,1,1,1,1,1,1,0,0,1,53,6/9/18,95000, $74.00 
B1,d41fa9b8c2e24a1d94caa890c53bbcf6,70,0,24,4,0,1,1,1,1,0,0,1,53,6/9/18,95000, $69.00 
I2,d41fa9b8c2e24a1d94caa890c53bbcf6,72,0,22,3,0,1,1,1,0,1,0,1,53,6/9/18,95000, $25.00 
D2,d41fa9b8c2e24a1d94caa890c53bbcf6,15,0,50,4,1,1,1,1,0,0,1,1,53,6/9/18,95000, $17.00 
I2,1a353048b0884fc5a0afa27677ef1e80,34,0,25,9,0,1,1,1,0,1,0,0,51,8/13/17,56000, $84.00 
I2,1a353048b0884fc5a0afa27677ef1e80,40,0,41,17,0,1,1,1,0,1,0,0,51,8/13/17,56000, $66.00 
B3,1a353048b0884fc5a0afa27677ef1e80,75,1,30,16,1,1,0,1,1,0,0,0,51,8/13/17,56000, $35.00 
D2,1a353048b0884fc5a0afa27677ef1e80,38,1,21,16,1,1,1,1,0,0,1,0,51,8/13/17,56000, $33.00 
D2,1a353048b0884fc5a0afa27677ef1e80,81,0,51,6,1,1,1,1,0,0,1,0,51,8/13/17,56000, $71.00 
B4,2cf5895bddf9467e878c6d51a622d5fb,80,1,42,13,1,1,1,1,1,0,0,0,64,10/20/17,37000, $18.00 
D3,2cf5895bddf9467e878c6d51a622d5fb,35,1,25,1,1,1,1,1,0,0,1,0,64,10/20/17,37000, $58.00 
B1,2cf5895bddf9467e878c6d51a622d5fb,39,0,31,20,0,1,1,1,1,0,0,0,64,10/20/17,37000, $67.00 
B3,2cf5895bddf9467e878c6d51a622d5fb,18,1,34,10,1,1,0,1,1,0,0,0,64,10/20/17,37000, $70.00 
B2,2cf5895bddf9467e878c6d51a622d5fb,29,1,47,8,1,1,1,1,1,0,0,0,64,10/20/17,37000, $7.00 
I1,6747dda08bed46298c23e05b64820a3a,61,0,31,3,1,1,0,1,0,1,0,1,71,1/29/17,57000, $44.00 
B4,6747dda08bed46298c23e05b64820a3a,23,0,50,13,1,1,1,1,1,0,0,1,71,1/29/17,57000, $75.00 
B4,6747dda08bed46298c23e05b64820a3a,60,0,28,6,1,1,1,1,1,0,0,1,71,1/29/17,57000, $68.00 
D1,6747dda08bed46298c23e05b64820a3a,35,0,48,20,1,1,0,0,0,0,1,1,71,1/29/17,57000, $75.00 
B2,f35b342b24734da18a830bb9329a4fbd,36,0,29,11,1,1,1,1,1,0,0,0,64,4/21/17,66000, $85.00 
I2,f35b342b24734da18a830bb9329a4fbd,68,0,46,0,0,1,1,1,0,1,0,0,64,4/21/17,66000, $26.00 
B1,f35b342b24734da18a830bb9329a4fbd,20,1,52,1,0,1,1,1,1,0,0,0,64,4/21/17,66000, $39.00 
D4,f35b342b24734da18a830bb9329a4fbd,79,1,28,5,1,1,0,1,0,0,1,0,64,4/21/17,66000, $74.00 
I2,4c29d22467af4d7faa137c4eedd65340,29,0,50,6,0,1,1,1,0,1,0,1,83,1/27/18,46000, $71.00 
B4,4c29d22467af4d7faa137c4eedd65340,80,0,27,15,1,1,1,1,1,0,0,1,83,1/27/18,46000, $62.00 
B1,4c29d22467af4d7faa137c4eedd65340,35,0,40,12,0,1,1,1,1,0,0,1,83,1/27/18,46000, $25.00 
B4,4c29d22467af4d7faa137c4eedd65340,39,0,35,18,1,1,1,1,1,0,0,1,83,1/27/18,46000, $52.00 
D2,4c29d22467af4d7faa137c4eedd65340,83,0,42,19,1,1,1,1,0,0,1,1,83,1/27/18,46000, $85.00 
D2,e997a086fc13446da2aa9070d98d191a,76,0,45,0,1,1,1,1,0,0,1,1,26,12/11/17,71000, $37.00 
D4,e997a086fc13446da2aa9070d98d191a,90,0,41,0,1,1,0,1,0,0,1,1,26,12/11/17,71000, $24.00 
B1,e997a086fc13446da2aa9070d98d191a,77,0,25,6,0,1,1,1,1,0,0,1,26,12/11/17,71000, $11.00 
B3,e997a086fc13446da2aa9070d98d191a,19,0,39,5,1,1,0,1,1,0,0,1,26,12/11/17,71000, $51.00 
I2,e997a086fc13446da2aa9070d98d191a,45,0,52,17,0,1,1,1,0,1,0,1,26,12/11/17,71000, $27.00 
D2,17af917bb842480e925e49a8ca08c1f8,30,0,33,6,1,1,1,1,0,0,1,0,29,3/21/18,58000, $75.00 
B1,17af917bb842480e925e49a8ca08c1f8,23,0,28,19,0,1,1,1,1,0,0,0,29,3/21/18,58000, $7.00 
D3,17af917bb842480e925e49a8ca08c1f8,43,0,39,8,1,1,1,1,0,0,1,0,29,3/21/18,58000, $38.00 
D2,17af917bb842480e925e49a8ca08c1f8,42,1,40,20,1,1,1,1,0,0,1,0,29,3/21/18,58000, $54.00 
I2,17af917bb842480e925e49a8ca08c1f8,10,0,48,6,0,1,1,1,0,1,0,0,29,3/21/18,58000, $26.00 
I2,7c8479d8241344f6a0c306621e191c75,74,0,29,4,0,1,1,1,0,1,0,1,50,9/27/13,51000, $30.00 
D3,7c8479d8241344f6a0c306621e191c75,87,1,24,16,1,1,1,1,0,0,1,1,50,9/27/13,51000, $76.00 
I1,7c8479d8241344f6a0c306621e191c75,82,0,24,19,1,1,0,1,0,1,0,1,50,9/27/13,51000, $54.00 
B2,7c8479d8241344f6a0c306621e191c75,54,0,31,15,1,1,1,1,1,0,0,1,50,9/27/13,51000, $22.00 
I2,7c8479d8241344f6a0c306621e191c75,50,0,37,0,0,1,1,1,0,1,0,1,50,9/27/13,51000, $69.00 
B2,7c8479d8241344f6a0c306621e191c75,13,1,33,5,1,1,1,1,1,0,0,1,50,9/27/13,51000, $55.00 
D2,5404741ead9442bdbd4b9aa2273e85af,34,1,44,20,1,1,1,1,0,0,1,0,49,5/18/18,79000, $77.00 
B2,5404741ead9442bdbd4b9aa2273e85af,21,0,50,13,1,1,1,1,1,0,0,0,49,5/18/18,79000, $47.00 
D1,5404741ead9442bdbd4b9aa2273e85af,55,0,47,3,1,1,0,0,0,0,1,0,49,5/18/18,79000, $76.00 
I1,5404741ead9442bdbd4b9aa2273e85af,27,0,37,17,1,1,0,1,0,1,0,0,49,5/18/18,79000, $15.00 
B3,5404741ead9442bdbd4b9aa2273e85af,61,1,45,20,1,1,0,1,1,0,0,0,49,5/18/18,79000, $35.00 
B1,81e9ad5fa55a4884b65e01a5db8f1b4e,36,1,33,8,0,1,1,1,1,0,0,1,79,6/27/16,67000, $74.00 
B1,81e9ad5fa55a4884b65e01a5db8f1b4e,35,1,36,19,0,1,1,1,1,0,0,1,79,6/27/16,67000, $83.00 
B4,81e9ad5fa55a4884b65e01a5db8f1b4e,79,1,37,17,1,1,1,1,1,0,0,1,79,6/27/16,67000, $14.00 
I1,81e9ad5fa55a4884b65e01a5db8f1b4e,32,0,24,16,1,1,0,1,0,1,0,1,79,6/27/16,67000, $20.00 
I1,37a97f6e09784a07bbb67bc6539f1a00,52,0,47,2,1,1,0,1,0,1,0,1,55,12/3/17,66000, $62.00 
I1,37a97f6e09784a07bbb67bc6539f1a00,29,0,51,9,1,1,0,1,0,1,0,1,55,12/3/17,66000, $41.00 
I1,37a97f6e09784a07bbb67bc6539f1a00,86,0,27,14,1,1,0,1,0,1,0,1,55,12/3/17,66000, $23.00 
B1,37a97f6e09784a07bbb67bc6539f1a00,34,1,35,18,0,1,1,1,1,0,0,1,55,12/3/17,66000, $73.00 
B1,37a97f6e09784a07bbb67bc6539f1a00,83,1,21,7,0,1,1,1,1,0,0,1,55,12/3/17,66000, $57.00 
I1,65f06566a2a14f64b003964f211635e1,14,0,49,9,1,1,0,1,0,1,0,1,25,10/27/15,68000, $59.00 
B2,65f06566a2a14f64b003964f211635e1,81,1,47,2,1,1,1,1,1,0,0,1,25,10/27/15,68000, $20.00 
I1,65f06566a2a14f64b003964f211635e1,49,0,37,13,1,1,0,1,0,1,0,1,25,10/27/15,68000, $9.00 
B2,65f06566a2a14f64b003964f211635e1,28,1,41,1,1,1,1,1,1,0,0,1,25,10/27/15,68000, $73.00 
D4,65f06566a2a14f64b003964f211635e1,77,0,26,18,1,1,0,1,0,0,1,1,25,10/27/15,68000, $24.00 
D1,88baa20c29a94178a43a7d68e5f039d4,74,0,43,3,1,1,0,0,0,0,1,1,77,7/2/18,69000, $46.00 
B2,88baa20c29a94178a43a7d68e5f039d4,59,0,41,6,1,1,1,1,1,0,0,1,77,7/2/18,69000, $65.00 
I2,88baa20c29a94178a43a7d68e5f039d4,64,0,49,18,0,1,1,1,0,1,0,1,77,7/2/18,69000, $59.00 
I2,88baa20c29a94178a43a7d68e5f039d4,87,0,30,13,0,1,1,1,0,1,0,1,77,7/2/18,69000, $8.00 
D1,23f9e3baf42b43148fee9bbbc3530c7a,17,0,32,7,1,1,0,0,0,0,1,0,69,9/27/17,87000, $23.00 
B4,23f9e3baf42b43148fee9bbbc3530c7a,41,0,29,20,1,1,1,1,1,0,0,0,69,9/27/17,87000, $72.00 
B4,23f9e3baf42b43148fee9bbbc3530c7a,57,1,39,11,1,1,1,1,1,0,0,0,69,9/27/17,87000, $31.00 
B3,23f9e3baf42b43148fee9bbbc3530c7a,70,1,43,0,1,1,0,1,1,0,0,0,69,9/27/17,87000, $20.00 
D4,28de174a5c854dd1be3187dc6edae45b,55,0,42,16,1,1,0,1,0,0,1,0,59,9/9/15,85000, $26.00 
D4,28de174a5c854dd1be3187dc6edae45b,17,0,39,14,1,1,0,1,0,0,1,0,59,9/9/15,85000, $45.00 
I2,28de174a5c854dd1be3187dc6edae45b,53,0,22,9,0,1,1,1,0,1,0,0,59,9/9/15,85000, $84.00 
D2,28de174a5c854dd1be3187dc6edae45b,33,1,37,6,1,1,1,1,0,0,1,0,59,9/9/15,85000, $36.00 
B4,28de174a5c854dd1be3187dc6edae45b,59,1,46,13,1,1,1,1,1,0,0,0,59,9/9/15,85000, $6.00 
D3,28de174a5c854dd1be3187dc6edae45b,23,1,37,18,1,1,1,1,0,0,1,0,59,9/9/15,85000, $68.00 
B1,a1eb338ccbca4cc88c9366939f16d819,84,1,46,6,0,1,1,1,1,0,0,1,47,12/30/13,66000, $37.00 
D4,a1eb338ccbca4cc88c9366939f16d819,57,1,21,3,1,1,0,1,0,0,1,1,47,12/30/13,66000, $41.00 
I1,a1eb338ccbca4cc88c9366939f16d819,63,0,52,10,1,1,0,1,0,1,0,1,47,12/30/13,66000, $60.00 
B4,220a39cdfd6b41268c43a2e588fcb7e0,8,0,30,10,1,1,1,1,1,0,0,1,20,5/28/18,69000, $69.00 
B3,220a39cdfd6b41268c43a2e588fcb7e0,47,0,39,18,1,1,0,1,1,0,0,1,20,5/28/18,69000, $85.00 
D1,220a39cdfd6b41268c43a2e588fcb7e0,15,0,21,20,1,1,0,0,0,0,1,1,20,5/28/18,69000, $16.00 
