School,School URL,District,District URL,Address,City,City URL,Zip,County,Phone,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Full-time Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Standard Score
John F Kennedy High School,https://www.schooldigger.com/go/NY/schools/1902001724/school.aspx,Bellmore-Merrick Central High School District,https://www.schooldigger.com/go/NY/district/19020/search.aspx,3000 Bellmore Ave,Bellmore,https://www.schooldigger.com/go/NY/city/Bellmore/search.aspx,11710,Nassau County,(516) 992-1400,No,No,No,No,1058,93.2,11.3,9.5,2.3,0.4,4.6,8.5,0.3,0.8,83.2,77.1
Smithtown High School-West,https://www.schooldigger.com/go/NY/schools/2706000327/school.aspx,Smithtown Central School District,https://www.schooldigger.com/go/NY/district/27060/search.aspx,100 Central Rd,Smithtown,https://www.schooldigger.com/go/NY/city/Smithtown/search.aspx,11787,Suffolk County,(631) 382-2905,No,No,Yes,No,1415,130.1,10.8,9.5,1.7,0.2,5.2,11.4,0.1,1.6,79.7,77.1
Thomas High School,https://www.schooldigger.com/go/NY/schools/3036004865/school.aspx,Webster Central School District,https://www.schooldigger.com/go/NY/district/30360/search.aspx,800 Five Mile Line Rd,Webster,https://www.schooldigger.com/go/NY/city/Webster/search.aspx,14580,Monroe County,(585) 671-7520,No,No,No,No,1274,110.2,11.5,20.5,2.5,0.2,2.3,4.3,0,2.7,88.1,76.7
School 7-Oceanside Senior High School,https://www.schooldigger.com/go/NY/schools/2157003059/school.aspx,Oceanside Union Free School District,https://www.schooldigger.com/go/NY/district/21570/search.aspx,3160 Skillman Ave,Oceanside,https://www.schooldigger.com/go/NY/city/Oceanside/search.aspx,11572,Nassau County,(516) 678-7526,No,No,No,No,1744,149.2,11.6,19.3,2,0.1,3.6,21,0.2,2.5,70.8,76.6
Queens Metropolitan High School,https://www.schooldigger.com/go/NY/schools/0010006209/school.aspx,New York City Geographic District #28,https://www.schooldigger.com/go/NY/district/00100/search.aspx,91-30 Metropolitan Ave,Forest Hills,https://www.schooldigger.com/go/NY/city/Forest+Hills/search.aspx,11375,Queens County,(718) 286-3600,No,No,No,No,1066,73.5,14.4,60.3,3.6,0.4,9.8,42.5,0.1,0.4,43.2,76.3
Commack High School,https://www.schooldigger.com/go/NY/schools/0813000580/school.aspx,Commack Union Free School District,https://www.schooldigger.com/go/NY/district/08130/search.aspx,1 Scholar Ln,Commack,https://www.schooldigger.com/go/NY/city/Commack/search.aspx,11725,Suffolk County,(631) 912-2109,Yes,No,No,No,2058,163.8,12.5,11.7,1.8,0.1,9.6,8.5,0.1,2.3,77.6,76.3
Panama High School,https://www.schooldigger.com/go/NY/schools/2241003156/school.aspx,Panama Central School District,https://www.schooldigger.com/go/NY/district/22410/search.aspx,41 North St,Panama,https://www.schooldigger.com/go/NY/city/Panama/search.aspx,14767,Chautauqua County,(716) 782-4413,No,No,No,No,200,21.4,9.3,38.5,0,0,0.5,3.5,0,1.5,94.5,76.3
Carle Place Middle Senior High School,https://www.schooldigger.com/go/NY/schools/0654000435/school.aspx,Carle Place Union Free School District,https://www.schooldigger.com/go/NY/district/06540/search.aspx,168 Cherry Ln,Carle Place,https://www.schooldigger.com/go/NY/city/Carle+Place/search.aspx,11514,Nassau County,(516) 622-6433,No,No,No,No,580,72.7,7.9,17.8,1.7,0,8.8,21,0,1.9,66.6,76.3
Troy High School,https://www.schooldigger.com/go/NY/schools/2895003918/school.aspx,Troy City School District,https://www.schooldigger.com/go/NY/district/28950/search.aspx,1950 Burdett Ave,Troy,https://www.schooldigger.com/go/NY/city/Troy/search.aspx,12180,Rensselaer County,(518) 328-5401,No,No,No,No,1123,94.8,11.8,61,29.2,0.4,1.4,15.7,0.4,6.9,45.9,76.2
Island Trees High School,https://www.schooldigger.com/go/NY/schools/1551001320/school.aspx,Island Trees Union Free School District,https://www.schooldigger.com/go/NY/district/15510/search.aspx,59 Straight Ln,Levittown,https://www.schooldigger.com/go/NY/city/Levittown/search.aspx,11756,Nassau County,(516) 520-2135,No,No,No,No,728,64.1,11.3,29,1.5,0.1,12.5,19.9,0,0,65.9,76.1
Friendship Central School,https://www.schooldigger.com/go/NY/schools/1164000919/school.aspx,Friendship Central School District,https://www.schooldigger.com/go/NY/district/11640/search.aspx,46 W Main St,Friendship,https://www.schooldigger.com/go/NY/city/Friendship/search.aspx,14739,Allegany County,(585) 973-3311,Yes,No,No,No,282,32.3,8.7,70.6,0.4,0,0,2.8,0,7.4,89.4,75.8
Paul D Schreiber Senior High School,https://www.schooldigger.com/go/NY/schools/2358003295/school.aspx,Port Washington Union Free School District,https://www.schooldigger.com/go/NY/district/23580/search.aspx,101 Campus Dr,Port Washington,https://www.schooldigger.com/go/NY/city/Port+Washington/search.aspx,11050,Nassau County,(516) 767-5805,No,No,No,No,1592,124.7,12.7,20.8,1.9,0.1,10.9,19.9,0.1,3.6,63.5,75.8
Sackets Harbor Central School,https://www.schooldigger.com/go/NY/schools/1488001245/school.aspx,Sackets Harbor Central School District,https://www.schooldigger.com/go/NY/district/14880/search.aspx,215 S Broad St,Sackets Harbor,https://www.schooldigger.com/go/NY/city/Sackets+Harbor/search.aspx,13685,Jefferson County,(315) 646-3575,Yes,No,No,No,391,37,10.5,26.1,1,0.3,0.8,9,0,2,87,75.7
Madrid-Waddington Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1809001618/school.aspx,Madrid-Waddington Central School District,https://www.schooldigger.com/go/NY/district/18090/search.aspx,2582 State Hwy 345,Madrid,https://www.schooldigger.com/go/NY/city/Madrid/search.aspx,13660,St. Lawrence County,(315) 322-5746,Yes,No,No,No,333,29.9,11.1,38.1,0.3,0.3,0.3,2.1,0,0,97,75.5
Wayland-Cohocton High School,https://www.schooldigger.com/go/NY/schools/0001101020/school.aspx,Wayland-Cohocton Central School District,https://www.schooldigger.com/go/NY/district/00011/search.aspx,2350 Rt 63,Wayland,https://www.schooldigger.com/go/NY/city/Wayland/search.aspx,14572,Steuben County,(585) 728-2366,No,No,No,No,388,41,9.4,,1,0,0.5,0.5,0,1.3,96.6,75.4
Byron-Bergen Junior/Senior High School,https://www.schooldigger.com/go/NY/schools/0609000394/school.aspx,Byron-Bergen Central School District,https://www.schooldigger.com/go/NY/district/06090/search.aspx,6917 W Bergen Rd,Bergen,https://www.schooldigger.com/go/NY/city/Bergen/search.aspx,14416,Genesee County,(585) 494-1220,No,No,No,No,349,42.9,8.1,35.8,1.7,0,1.7,4.9,0,2.6,89.1,75.2
Lindenhurst Senior High School,https://www.schooldigger.com/go/NY/schools/1738001548/school.aspx,Lindenhurst Union Free School District,https://www.schooldigger.com/go/NY/district/17380/search.aspx,300 Charles St,Lindenhurst,https://www.schooldigger.com/go/NY/city/Lindenhurst/search.aspx,11757,Suffolk County,(631) 867-3700,No,No,No,No,1873,155.2,12,34.3,2.7,0.1,3.1,26.5,0.2,0.9,66.5,75.1
Mexico High School,https://www.schooldigger.com/go/NY/schools/1917001732/school.aspx,Mexico Central School District,https://www.schooldigger.com/go/NY/district/19170/search.aspx,3338 Main St,Mexico,https://www.schooldigger.com/go/NY/city/Mexico/search.aspx,13114,Oswego County,(315) 963-8400,No,No,No,No,553,47.2,11.6,45.9,0.5,0.2,0.4,1.8,0,2.5,94.6,75
Charles O Dickerson High School,https://www.schooldigger.com/go/NY/schools/2898003921/school.aspx,Trumansburg Central School District,https://www.schooldigger.com/go/NY/district/28980/search.aspx,100 Whig St,Trumansburg,https://www.schooldigger.com/go/NY/city/Trumansburg/search.aspx,14886,Tompkins County,(607) 387-7551,Yes,No,No,No,304,30.2,10,32.2,3.3,0,0.7,5.3,0,6.6,84.2,74.9
Seaford Senior High School,https://www.schooldigger.com/go/NY/schools/2640003620/school.aspx,Seaford Union Free School District,https://www.schooldigger.com/go/NY/district/26400/search.aspx,1575 Seamans Neck Rd,Seaford,https://www.schooldigger.com/go/NY/city/Seaford/search.aspx,11783,Nassau County,(516) 592-4380,Yes,No,No,No,694,63.7,10.8,12.2,0.7,0,2.7,11.4,0,1.7,83.4,74.8
Lansing High School,https://www.schooldigger.com/go/NY/schools/1671001490/school.aspx,Lansing Central School District,https://www.schooldigger.com/go/NY/district/16710/search.aspx,300 Ridge Rd,Lansing,https://www.schooldigger.com/go/NY/city/Lansing/search.aspx,14882,Tompkins County,(607) 533-3020,No,No,No,No,378,31.6,11.9,28.8,2.4,0.3,6.3,3.4,0,6.3,81.2,74.8
Fabius-Pompey Middle School High School,https://www.schooldigger.com/go/NY/schools/1086004440/school.aspx,Fabius-Pompey Central School District,https://www.schooldigger.com/go/NY/district/10860/search.aspx,1211 Mill St,Fabius,https://www.schooldigger.com/go/NY/city/Fabius/search.aspx,13063,Onondaga County,(315) 683-5811,Yes,No,No,No,337,44.6,7.5,32.3,0.3,0.3,1.2,3.9,0,2.4,92,74.7
Marcus Whitman High School,https://www.schooldigger.com/go/NY/schools/1230000993/school.aspx,Gorham-Middlesex Central School District (Marcus Whitman),https://www.schooldigger.com/go/NY/district/12300/search.aspx,4100 Baldwin Rd,Rushville,https://www.schooldigger.com/go/NY/city/Rushville/search.aspx,14544,Ontario County,(585) 554-6441,No,No,No,No,328,37.4,8.7,45.4,0.3,0,0.6,1.5,0,0,97.6,74.6
Wheatland-Chili High School,https://www.schooldigger.com/go/NY/schools/3117004172/school.aspx,Wheatland-Chili Central School District,https://www.schooldigger.com/go/NY/district/31170/search.aspx,940 North Rd,Scottsville,https://www.schooldigger.com/go/NY/city/Scottsville/search.aspx,14546,Monroe County,(585) 889-6245,Yes,No,No,No,335,42.8,7.8,43.9,14.9,0.3,1.5,11.6,0.3,6.9,64.5,74.5
Sanford H Calhoun High School,https://www.schooldigger.com/go/NY/schools/1902001721/school.aspx,Bellmore-Merrick Central High School District,https://www.schooldigger.com/go/NY/district/19020/search.aspx,1786 State St,Merrick,https://www.schooldigger.com/go/NY/city/Merrick/search.aspx,11566,Nassau County,(516) 992-1300,No,No,No,No,1209,122.3,9.8,13.7,3.2,0.2,6.3,13.1,0.2,0.9,76.1,74.4
Tamarac Middle School High School,https://www.schooldigger.com/go/NY/schools/0552000281/school.aspx,Brunswick Central School District (Brittonkill),https://www.schooldigger.com/go/NY/district/05520/search.aspx,3992 Ny Rt 2,Troy,https://www.schooldigger.com/go/NY/city/Troy/search.aspx,12180,Rensselaer County,(518) 279-4600,No,No,No,No,634,61.6,10.2,32,1.6,0,1.9,4.6,0,3,89,74.3
Grand Island Senior High School,https://www.schooldigger.com/go/NY/schools/0702000494/school.aspx,Grand Island Central School District,https://www.schooldigger.com/go/NY/district/07020/search.aspx,1100 Ransom Rd,Grand Island,https://www.schooldigger.com/go/NY/city/Grand+Island/search.aspx,14072,Erie County,(716) 773-8820,No,No,No,No,942,78.5,11.9,,1.6,0.3,3.5,3.9,0,3.9,86.7,74.2
Morrisville Middle School High School,https://www.schooldigger.com/go/NY/schools/1992001819/school.aspx,Morrisville-Eaton Central School District,https://www.schooldigger.com/go/NY/district/19920/search.aspx,5061 Fearon Rd,Morrisville,https://www.schooldigger.com/go/NY/city/Morrisville/search.aspx,13408,Madison County,(315) 684-9121,Yes,No,No,No,304,33.2,9.1,48,0.3,0,0.7,1.3,0.3,2.3,95.1,74.2
Williamsville North High School,https://www.schooldigger.com/go/NY/schools/3147004218/school.aspx,Williamsville Central School District,https://www.schooldigger.com/go/NY/district/31470/search.aspx,1595 Hopkins Rd,Williamsville,https://www.schooldigger.com/go/NY/city/Williamsville/search.aspx,14221,Erie County,(716) 626-8500,No,No,No,No,1390,115.7,12,19.2,5.5,0.2,12.2,5,0.1,4,73,74.1
Maple Hill Junior/Senior High School,https://www.schooldigger.com/go/NY/schools/2607003596/school.aspx,Schodack Central School District,https://www.schooldigger.com/go/NY/district/26070/search.aspx,1216 Maple Hill Rd,Castleton,https://www.schooldigger.com/go/NY/city/Castleton/search.aspx,12033,Rensselaer County,(518) 732-7701,No,No,No,No,411,38.7,10.6,21.9,1.2,0,0.5,4.1,0,2.9,91.2,74.1
Griffith Institute High School,https://www.schooldigger.com/go/NY/schools/1299001064/school.aspx,Springville-Griffith Institute Central School District,https://www.schooldigger.com/go/NY/district/12990/search.aspx,290 N Buffalo St,Springville,https://www.schooldigger.com/go/NY/city/Springville/search.aspx,14141,Erie County,(716) 592-3202,No,No,No,No,494,42,11.7,35.6,0.2,0.8,0.6,2.2,0.4,1.4,94.3,74
Unadilla Valley Secondary School,https://www.schooldigger.com/go/NY/schools/0001901976/school.aspx,Unadilla Valley Central School District,https://www.schooldigger.com/go/NY/district/00019/search.aspx,4238 State Hwy 8,New Berlin,https://www.schooldigger.com/go/NY/city/New+Berlin/search.aspx,13411,Chenango County,(607) 847-7500,No,No,No,No,416,38.8,10.7,53.1,1.9,1.2,0,1.2,0.7,1,94,73.9
Ballston Spa Senior High School,https://www.schooldigger.com/go/NY/schools/0393000149/school.aspx,Ballston Spa Central School District,https://www.schooldigger.com/go/NY/district/03930/search.aspx,220 Ballston Ave,Ballston Spa,https://www.schooldigger.com/go/NY/city/Ballston+Spa/search.aspx,12020,Saratoga County,(518) 884-7150,No,No,No,No,1284,111.6,11.5,31.2,2.4,0.1,2.1,4.4,0.1,2.4,88.5,73.6
Hamilton Junior-Senior High School,https://www.schooldigger.com/go/NY/schools/1338001102/school.aspx,Hamilton Central School District,https://www.schooldigger.com/go/NY/district/13380/search.aspx,47 W Kendrick Ave,Hamilton,https://www.schooldigger.com/go/NY/city/Hamilton/search.aspx,13346,Madison County,(315) 824-6320,Yes,No,No,No,316,30.2,10.4,28.8,2.5,0,2.5,1.6,0,0.9,92.4,73.5
G Ray Bodley High School,https://www.schooldigger.com/go/NY/schools/1170000931/school.aspx,Fulton City School District,https://www.schooldigger.com/go/NY/district/11700/search.aspx,6 William Gillard Dr,Fulton,https://www.schooldigger.com/go/NY/city/Fulton/search.aspx,13069,Oswego County,(315) 593-5400,Yes,No,No,No,981,77.7,12.6,47.8,1.5,0.4,0.7,4,0,1.4,91.9,73.4
Harrison High School,https://www.schooldigger.com/go/NY/schools/1374001122/school.aspx,Harrison Central School District,https://www.schooldigger.com/go/NY/district/13740/search.aspx,255 Union Ave,Harrison,https://www.schooldigger.com/go/NY/city/Harrison/search.aspx,10528,Westchester County,(914) 630-3094,Yes,No,No,No,1088,105.3,10.3,21.8,2.5,0.1,7.9,20.6,0,2.3,66.6,73.3
Union Springs High School,https://www.schooldigger.com/go/NY/schools/2925003937/school.aspx,Union Springs Central School District,https://www.schooldigger.com/go/NY/district/29250/search.aspx,239 Cayuga St,Union Springs,https://www.schooldigger.com/go/NY/city/Union+Springs/search.aspx,13160,Cayuga County,(315) 889-4110,No,No,No,No,233,23,10.1,35.2,2.6,0,0.4,7.7,1.7,0.4,87.1,73.2
Taconic Hillsjunior/Senior High School,https://www.schooldigger.com/go/NY/schools/2862003886/school.aspx,Taconic Hills Central School District,https://www.schooldigger.com/go/NY/district/28620/search.aspx,73 County Rte 11a,Craryville,https://www.schooldigger.com/go/NY/city/Craryville/search.aspx,12521,Columbia County,(518) 325-2841,Yes,No,No,No,587,63.4,9.2,28.1,2.2,0.5,0.5,12.6,0,4.8,79.4,72.9
Belleville Henderson Central School,https://www.schooldigger.com/go/NY/schools/0437004801/school.aspx,Belleville-Henderson Central School District,https://www.schooldigger.com/go/NY/district/04370/search.aspx,8372 County Rt 75,Belleville,https://www.schooldigger.com/go/NY/city/Belleville/search.aspx,13611,Jefferson County,(315) 846-5121,Yes,No,No,No,492,40,12.3,53.5,0.2,0,0.8,3.5,0,2.4,93.1,72.9
Central Park East High School,https://www.schooldigger.com/go/NY/schools/0007900638/school.aspx,New York City Geographic District # 4,https://www.schooldigger.com/go/NY/district/00079/search.aspx,1573 Madison Ave-Rm 321,New York,https://www.schooldigger.com/go/NY/city/New+York/search.aspx,10029,New York County,(212) 860-5929,Yes,No,No,No,519,34.5,15,84.4,22.4,0.8,19.3,47.2,1,2.1,7.3,72.6
Vestal Senior High School,https://www.schooldigger.com/go/NY/schools/2961003992/school.aspx,Vestal Central School District,https://www.schooldigger.com/go/NY/district/29610/search.aspx,205 Woodlawn Dr,Vestal,https://www.schooldigger.com/go/NY/city/Vestal/search.aspx,13850,Broome County,(607) 757-2281,No,No,No,No,1016,89.6,11.3,21.9,3.2,0.1,12.3,4,0.1,2.8,77.5,72.6
White Plains Senior High School,https://www.schooldigger.com/go/NY/schools/3126004188/school.aspx,White Plains City School District,https://www.schooldigger.com/go/NY/district/31260/search.aspx,550 North St,White Plains,https://www.schooldigger.com/go/NY/city/White+Plains/search.aspx,10605,Westchester County,(914) 422-2182,No,No,No,No,2233,166.2,13.4,56.7,12.5,0,3.7,59.3,0,2.1,22.3,72.6
Alexander Middle School-High School,https://www.schooldigger.com/go/NY/schools/0258000043/school.aspx,Alexander Central School District,https://www.schooldigger.com/go/NY/district/02580/search.aspx,3314 Buffalo St,Alexander,https://www.schooldigger.com/go/NY/city/Alexander/search.aspx,14005,Genesee County,(585) 591-1551,Yes,No,No,No,456,42.9,10.6,26.8,1.1,0,0.9,2.2,0,1.5,94.3,72.6
Hammond Central School,https://www.schooldigger.com/go/NY/schools/1344004511/school.aspx,Hammond Central School District,https://www.schooldigger.com/go/NY/district/13440/search.aspx,51 S Main St,Hammond,https://www.schooldigger.com/go/NY/city/Hammond/search.aspx,13646,St. Lawrence County,(315) 324-5931,Yes,No,No,No,233,27,8.6,53.2,0.4,0,0,0,0,1.7,97.9,72.5
Albany High School,https://www.schooldigger.com/go/NY/schools/0246000014/school.aspx,Albany City School District,https://www.schooldigger.com/go/NY/district/02460/search.aspx,700 Washington Ave,Albany,https://www.schooldigger.com/go/NY/city/Albany/search.aspx,12203,Albany County,(518) 475-6200,Yes,No,No,No,2607,184,14.1,65.9,51,0.3,7.7,16.6,0.2,4.3,19.7,72.3
Whitesboro High School,https://www.schooldigger.com/go/NY/schools/3132004197/school.aspx,Whitesboro Central School District,https://www.schooldigger.com/go/NY/district/31320/search.aspx,6000 Ny-291,Marcy,https://www.schooldigger.com/go/NY/city/Marcy/search.aspx,13403,Oneida County,(315) 266-3216,No,No,No,No,985,71.3,13.8,33.1,1.4,0,2.2,4.3,0,2.8,89.2,72.2
Royalton-Hartland High School,https://www.schooldigger.com/go/NY/schools/2514003476/school.aspx,Royalton-Hartland Central School District,https://www.schooldigger.com/go/NY/district/25140/search.aspx,54 State St,Middleport,https://www.schooldigger.com/go/NY/city/Middleport/search.aspx,14105,Niagara County,(716) 735-2000,No,No,No,No,380,26,14.5,25.3,0.8,0.5,0.3,3.4,0.3,2.1,92.6,72.2
Westhampton Beach Senior High School,https://www.schooldigger.com/go/NY/schools/3102004166/school.aspx,Westhampton Beach Union Free School District,https://www.schooldigger.com/go/NY/district/31020/search.aspx,49 Lilac Rd,Westhampton Beach,https://www.schooldigger.com/go/NY/city/Westhampton+Beach/search.aspx,11978,Suffolk County,(631) 288-3800,No,No,No,No,1007,82.8,12.1,29,1.2,0.1,1.4,25.5,0,3,68.8,72
