beds,baths,sqft,Age,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,Sales_price
2,2,1040,32,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,80,7,7,7,42,6,41,15,33,62,51,196,59,8,3,315000
2,2,1041,15,0,Single-Family,Brick,,0,147,10,28,24,57,5,36,28,34,29,88,367,127,6,3,490000
2,2,1044,58,0,Apartment / Condo / Townhouse,Brick,,0,99,23,17,15,90,7,51,30,34,56,25,172,59,4,3,243000
2,2,1044,36,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,18,2,1,6,19,1,7,4,39,72,62,204,62,8,3,250000
2,2,1045,26,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,25,3,2,0,18,4,13,19,33,35,83,253,77,5,3,289500
2,2,1048,30,0,Apartment / Condo / Townhouse,Brick,,0,149,7,22,20,83,10,50,73,37,20,75,158,55,9,3,249950
2,2,1050,26,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,23,3,1,0,13,4,14,17,33,35,83,245,74,5,3,250000
2,2,1053,29,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,12,2,1,3,14,3,10,10,39,33,74,245,74,5,3,345000
2,2,1056,19,0,Apartment / Condo / Townhouse,Wood Siding,,0,49,4,9,2,21,20,29,42,30,34,70,284,98,6,3,351500
2,2,1069,35,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1,31,5,4,4,33,0,37,11,35,50,82,303,92,8,3,478089
2,2,1070,34,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,49,3,2,9,149,4,36,11,33,36,56,204,62,9,3,349181
2,2,1074,35,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1,31,5,4,4,33,0,37,11,35,50,82,301,92,8,3,300000
2,2,1075,36,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,3,0,1,1,41,69,77,191,58,9,3,218000
2,2,1075,17,0,Apartment / Condo / Townhouse,Brick,Other,1,99,8,8,11,103,4,47,34,31,30,99,373,113,8,3,416900
2,2,1077,42,0,Apartment / Condo / Townhouse,Concrete,Built-up,1,128,6,15,21,255,11,75,47,43,64,72,277,84,10,3,335000
2,2,1080,37,1951,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,1,67,6,3,8,31,3,35,18,31,74,59,241,73,8,3,225000
2,2,1082,29,0,Apartment / Condo / Townhouse,Stucco,Composition Shingle,1,117,11,10,15,103,13,58,44,52,42,63,282,86,7,3,316500
2,2,1084,15,0,Apartment / Condo / Townhouse,Wood Siding,,0,189,15,39,27,104,11,75,76,28,63,67,432,149,8,3,535150
2,2,1086,19,0,Apartment / Condo / Townhouse,Wood Siding,,0,48,3,9,2,21,20,30,42,30,34,70,298,103,6,3,405000
2,2,1088,16,0,Apartment / Condo / Townhouse,Wood Siding,,0,197,15,40,33,107,12,76,69,30,26,88,525,182,8,3,620000
2,2,1095,36,0,Apartment / Condo / Townhouse,Brick,,0,173,12,31,35,124,13,48,68,44,44,86,432,150,8,3,545000
2,2,1098,34,1314,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,90,8,6,9,48,5,47,16,33,57,74,263,80,8,3,342500
2,2,1100,27,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,44,15,1,4,51,3,20,5,37,62,55,188,57,4,3,209000
2,2,1100,25,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,44,16,1,4,56,3,21,6,37,62,55,204,62,4,3,243000
2,2,1102,36,1307,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,63,5,5,6,36,4,40,15,30,50,45,245,74,6,3,254000
2,2,1104,19,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,70,9,4,6,162,4,42,23,34,48,62,239,73,9,3,240000
2,2,1107,32,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,50,5,2,5,21,0,18,12,31,62,32,258,78,8,3,265000
2,2,1108,37,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,62,15,4,5,83,3,15,11,43,73,41,327,99,3,3,240000
2,2,1112,48,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,67,3,11,13,113,3,28,15,41,22,75,228,69,8,3,250000
2,2,1112,16,0,Apartment / Condo / Townhouse,Wood Siding,,1,193,14,42,28,114,11,93,89,33,40,96,666,231,5,3,534625
2,2,1120,25,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,44,16,1,4,56,3,21,6,37,62,55,204,62,4,3,313500
2,2,1123,15,0,Single-Family,Brick,,0,147,10,28,24,57,5,36,28,34,29,88,352,122,6,3,469900
2,2,1128,16,0,Apartment / Condo / Townhouse,Wood Siding,,0,198,9,38,26,127,11,72,83,36,25,91,457,158,9,3,610000
2,2,1130,32,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,49,6,6,4,44,4,18,14,36,39,84,254,77,6.5,2,285000
2,2,1130,30,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,53,7,6,5,49,6,31,17,44,71,63,258,78,6,3,296000
2,2,1130,29,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,51,6,6,5,47,5,32,17,44,71,63,245,75,6,3,293815
2,2,1132,44,0,Apartment / Condo / Townhouse,Concrete,Gravel/Rock,1,167,7,23,29,340,12,113,51,43,64,72,335,102,10,3,290000
2,2,1134,39,1511,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,19,3,1,5,13,3,11,13,43,22,67,274,83,7,3,278000
2,2,1135,16,0,Apartment / Condo / Townhouse,Wood Siding,,0,70,9,7,2,27,19,33,42,33,29,81,266,92,4.5,4,380000
2,2,1135,16,0,Single-Family,Wood Siding,,0,73,8,8,3,26,19,32,42,33,29,81,288,100,4.5,4,367500
2,2,1139,37,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,104,8,8,12,72,4,31,24,33,48,85,327,99,4,3,325000
2,2,1141,47,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1,58,5,4,7,79,5,85,25,47,41,78,327,99,9,3,280000
2,2,1145,17,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,58,3,4,11,166,6,36,9,32,69,70,245,74,7,3,289900
2,2,1148,24,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,82,8,5,8,89,4,26,32,33,71,84,265,81,9,3,290000
2,2,1149,25,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,64,3,10,15,164,3,39,13,36,47,83,319,97,8,3,306755
2,2,1150,48,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,87,5,11,18,215,5,42,20,41,22,75,241,73,8,3,295000
2,2,1150,17,0,Apartment / Condo / Townhouse,Brick,,0,65,8,6,7,51,6,33,35,33,16,72,230,79,4,3,338000
2,2,1152,27,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,35,3,3,1,20,4,11,19,33,35,83,268,81,5,3,305000
2,2,1152,17,0,Apartment / Condo / Townhouse,Brick,,0,65,8,6,7,51,6,33,35,33,16,72,234,81,4,3,342900
2,2,1153,28,0,Apartment / Condo / Townhouse,Brick,,0,160,8,24,23,93,10,55,78,34,34,92,352,122,9,3,410000
2,2,1155,10,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),,1,49,6,4,5,33,1,17,25,27,38,35,307,93,5,3,377400
2,2,1158,15,0,Apartment / Condo / Townhouse,Block,Roll Composition,1,71,13,5,13,31,12,48,28,32,43,63,375,114,5,3,394000
2,2,1161,17,0,Apartment / Condo / Townhouse,Brick,Roll Composition,1,76,3,8,12,79,9,36,34,56,25,67,368,112,7,3,370000
2,2,1163,17,0,Apartment / Condo / Townhouse,Brick,,0,65,8,6,7,51,6,33,35,33,16,72,223,77,4,3,326979
2,2,1166,57,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,105,15,6,13,87,2,26,14,39,73,69,200,61,3,3,285000
2,2,1170,38,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1,98,18,18,18,93,8,49,20,52,33,53,213,64,3,3,245000
2,2,1170,25,0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,39,6,3,3,37,6,27,15,40,51,72,237,72,6,3,315000
2,2,1170,24,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,40,6,3,3,37,5,26,15,40,51,72,249,76,6,3,255000
2,2,1178,36,0,Apartment / Condo / Townhouse,Brick,,0,174,8,31,30,269,28,164,71,34,44,42,481,159,4,3,221500
2,2,1181,19,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,67,8,3,7,121,6,42,22,34,58,76,270,82,7,3,275250
2,2,1184,33,1167,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,86,8,6,8,47,5,43,16,33,57,74,233,71,8,3,335000
2,2,1184,16,0,Apartment / Condo / Townhouse,Wood Siding,,0,198,9,38,26,127,11,72,83,36,25,91,453,157,9,3,535000
2,2,1188,21,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,24,6,4,7,29,1,19,11,31,57,95,302,92,8,3,209480
2,2,1193,15,0,Apartment / Condo / Townhouse,,Composition Shingle,0,0,0,0,0,0,0,2,3,34,67,61,252,64,8.5,2,230000
2,2,1195,40,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1,62,10,5,7,24,5,50,12,56,24,66,254,77,5,3,245000
2,2,1195,21,0,Apartment / Condo / Townhouse,,Composition Shingle,1,19,2,0,1,4,1,15,14,33,53,74,290,74,8.5,2,254900
2,2,1200,84,5000,Single-Family,Brick veneer,Slate,1,93,10,13,6,39,7,37,31,41,57,50,453,157,7,3,400000
2,2,1200,82,2744,Single-Family,Brick,Asphalt,1,141,6,26,26,244,25,139,50,38,29,90,503,167,4,3,550000
2,2,1200,68,0,Apartment / Condo / Townhouse,Brick,,1,38,8,5,4,51,10,30,28,31,58,93,322,107,4,3,399500
2,2,1200,37,1420,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,65,15,2,6,51,1,51,25,40,68,63,258,78,5,3,242000
2,2,1200,21,0,Apartment / Condo / Townhouse,,Composition Shingle,1,19,2,0,1,5,2,15,16,33,53,74,276,71,8.5,2,236511
2,2,1201,14,96703,Apartment / Condo / Townhouse,Wood Siding,Composition Shingle,0,75,11,10,8,91,5,53,40,45,60,71,407,118,9,3,385000
2,2,1202,57,0,Apartment / Condo / Townhouse,Brick,,0,119,10,26,25,183,13,70,36,57,13,83,288,99,6,3,229500
2,2,1204,27,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,41,5,3,4,46,2,31,16,40,64,77,379,115,10,3,387000
2,2,1205,35,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,44,5,4,7,46,3,32,13,31,61,38,218,66,4,3,295000
2,2,1205,17,9686,Apartment / Condo / Townhouse,Concrete Block,,0,146,7,22,20,79,10,49,73,27,21,94,356,123,9,3,460000
2,2,1206,37,0,Apartment / Condo / Townhouse,Brick,,0,182,10,31,25,103,10,63,83,33,21,99,388,134,9,3,450000
2,2,1215,19,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,114,9,10,16,101,10,60,41,32,32,88,409,125,7,3,346631
2,2,1217,17,0,Apartment / Condo / Townhouse,Brick,Other,1,96,6,11,15,98,14,48,40,52,42,63,441,134,7,3,380000
2,2,1218,21,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,24,6,4,7,29,1,19,11,31,57,95,327,99,8,3,279000
2,2,1220,28,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,16,1,1,3,5,0,12,4,37,47,58,192,58,7,2,250000
2,2,1224,23,1192,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,15,2,0,1,49,0,5,15,37,61,56,368,112,5,3,203255
2,2,1230,25,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,35,2,6,5,36,0,11,6,36,61,64,254,77,7,3,295990
2,2,1242,16,0,Apartment / Condo / Townhouse,Wood Siding,,0,198,9,38,26,127,11,72,83,36,25,91,445,154,9,3,526275
2,2,1242,15,0,Single-Family,Block,Roll Composition,1,71,13,5,13,31,12,48,28,32,43,63,348,106,5,3,295000
2,2,1244,24,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,44,15,1,4,56,3,21,6,37,62,55,201,61,4,3,230000
2,2,1248,14,0,Apartment / Condo / Townhouse,Wood Siding,,0,198,9,38,25,126,12,72,84,29,15,82,540,187,9,3,617000
2,2,1252,16,0,Apartment / Condo / Townhouse,Wood Siding,Other,0,54,8,6,3,48,16,37,44,33,35,72,439,152,6,3,485000
2,2,1253,30,0,Apartment / Condo / Townhouse,,,0,33,3,6,4,53,2,32,8,32,52,48,193,54,4,3,295000
2,2,1254,24,0,Apartment / Condo / Townhouse,Brick,Shake Shingle,1,79,9,4,9,184,6,49,25,33,66,83,245,74,7,3,345000
2,2,1256,34,0,Apartment / Condo / Townhouse,Wood,Composition Shingle,1,20,2,1,3,17,5,15,13,45,65,76,270,82,5,3,257000
2,2,1263,25,0,Apartment / Condo / Townhouse,Other,Gravel/Rock,1,99,17,18,18,93,8,46,19,44,26,70,262,80,3,3,299000
2,2,1270,26,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,30,3,3,1,17,4,13,19,33,35,83,269,82,5,3,320000
2,2,1288,31,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,50,1,4,7,163,4,33,12,40,40,74,299,91,7,3,319990
2,2,1293,38,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1,98,18,18,18,93,8,49,20,52,33,53,262,79,3,3,278000
2,2,1294,27,0,Apartment / Condo / Townhouse,Combination,,0,82,5,8,10,48,7,78,29,45,46,69,236,82,7,3,381000
2,2,1305,35,0,Apartment / Condo / Townhouse,Brick,,0,173,12,31,35,124,13,48,68,44,44,86,409,142,8,3,442000
2,2,1305,17,0,Apartment / Condo / Townhouse,Brick,,0,202,14,43,30,114,11,93,89,33,40,96,540,187,5,3,653000
2,2,1309,42,759,Single-Family,Brick,Asphalt,0,149,4,30,23,261,21,114,63,50,34,93,479,159,2,3,550000
2,2,1316,49,0,Apartment / Condo / Townhouse,Brick,,1,79,17,15,15,69,6,45,27,45,47,54,261,79,3,3,225000
2,2,1320,48,0,Apartment / Condo / Townhouse,Brick,,0,204,11,40,28,134,10,74,79,36,25,91,414,143,9,3,525000
2,2,1343,40,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1,95,18,19,18,92,6,49,21,52,33,53,270,82,3,3,289000
2,2,1346,18,0,Apartment / Condo / Townhouse,Brick,Other,1,101,9,7,18,100,5,37,31,32,34,50,368,112,4,3,371000
2,2,1348,18,0,Apartment / Condo / Townhouse,,,0,2,0,0,2,1,0,0,5,41,70,65,245,69,3,3,250000
2,2,1350,29,2326,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,39,4,2,5,18,2,23,12,36,66,73,274,83,8,3,330000
2,2,1356,23,0,Apartment / Condo / Townhouse,,Composition Shingle,1,12,2,0,0,5,2,8,7,34,88,36,242,68,8,2,318500
2,2,1360,55,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,4,1,2,0,11,1,8,1,44,77,56,237,72,9,3,267000
2,2,1360,39,1500,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,13,6,0,3,22,0,3,6,42,66,56,268,82,3,3,250000
2,2,1376,16,0,Apartment / Condo / Townhouse,Wood Siding,,0,54,8,6,3,48,16,37,44,33,35,72,460,159,6,3,578324
2,2,1383,78,0,Apartment / Condo / Townhouse,Brick,,1,65,12,12,8,39,18,44,45,33,35,87,311,108,6,3,385000
2,2,1388,28,0,Apartment / Condo / Townhouse,Brick,,0,56,7,9,6,67,6,40,41,36,36,90,347,120,9,3,210835
2,2,1389,43,0,Apartment / Condo / Townhouse,Brick,Other,1,88,17,18,18,88,6,47,25,59,54,57,242,73,3,3,274500
2,2,1392,36,0,Apartment / Condo / Townhouse,Wood,Composition Shingle,1,23,3,1,5,12,3,13,13,43,22,67,220,67,7,3,254900
2,2,1400,78,2945,Single-Family,Brick,Roll Composition,1,137,6,23,25,180,19,126,73,37,40,70,450,149,2,3,275000
2,2,1413,42,0,Apartment / Condo / Townhouse,Brick,,1,82,16,16,17,73,6,46,25,59,54,57,233,71,3,3,290000
2,2,1420,35,0,Apartment / Condo / Townhouse,Brick,,0,173,12,31,35,124,13,48,68,44,44,86,504,174,8,3,505000
2,2,1439,40,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1,95,18,19,18,92,6,49,21,52,33,53,270,82,3,3,299000
2,2,1470,36,0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,35,5,4,5,24,3,21,16,34,36,86,245,75,8,3,271000
2,2,1471,25,0,Apartment / Condo / Townhouse,Brick,,0,179,9,32,31,273,31,169,72,43,47,74,464,154,4,3,490000
2,2,1474,35,2278,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,4,2,0,0,1,1,1,9,41,71,58,289,88,4,3,325000
2,2,1476,22,1335,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,47,6,6,4,43,4,18,13,34,76,73,389,118,6.5,2,412000
2,2,1477,21,3049,Single-Family,Siding (Alum/Vinyl),Asphalt,1,22,3,4,6,49,0,24,7,64,46,59,299,85,7,3,329900
2,2,1480,15,0,Apartment / Condo / Townhouse,,,0,26,1,3,0,18,0,8,7,32,78,45,240,47,3,3,281975
2,2,1496,51,2387,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,12,10,1,0,23,0,22,6,32,58,28,233,71,3,3,215000
2,2,1516,41,0,Apartment / Condo / Townhouse,Brick,,0,193,7,34,38,194,11,61,33,45,32,79,380,132,6,3,589000
2,2,1522,24,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,52,8,1,3,43,0,25,16,42,65,65,315,96,5,3,405490
2,2,1526,40,0,Apartment / Condo / Townhouse,Brick,,0,64,8,13,6,27,12,30,26,32,20,73,360,124,7,3,475000
2,2,1530,46,0,Apartment / Condo / Townhouse,Brick,,0,115,9,23,25,182,11,62,32,57,13,83,360,124,6,3,375000
2,2,1530,22,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,43,3,5,4,39,8,30,22,33,60,82,374,114,9,3,455000
2,2,1623,41,0,Apartment / Condo / Townhouse,Brick,,1,51,8,6,2,40,18,33,40,36,49,77,370,128,6,3,429900
2,2,1638,27,1875,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,11,2,0,2,13,1,5,7,40,69,84,389,118,5,3,465000
2,2,1640,24,0,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,41,6,1,3,39,0,20,16,42,65,65,319,97,5,3,471850
2,2,1641,21,0,Apartment / Condo / Townhouse,Brick,Gravel/Rock,1,83,5,9,12,85,11,48,35,56,25,67,578,176,7,3,337980
2,2,1649,84,6390,Single-Family,Brick,Slate,0,63,7,10,8,57,10,43,46,45,80,75,525,174,4,3,625000
2,2,1684,17,0,Apartment / Condo / Townhouse,,,0,0,0,0,0,3,0,0,3,32,67,46,249,70,5,3,462604
2,2,1750,26,2217,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,41,8,4,5,23,0,21,10,38,63,46,401,122,5,3,395000
2,2,1825,16,0,Apartment / Condo / Townhouse,Wood Siding,Composition Shingle,1,79,12,10,8,93,5,56,39,33,55,71,632,184,9,3,575000
2,2,1870,20,5601,Single-Family,Siding (Alum/Vinyl),,1,7,1,1,0,4,0,5,5,36,70,39,308,87,8,1,289000
2,2,2100,41,0,Apartment / Condo / Townhouse,Brick,,0,193,7,34,38,194,11,61,33,45,32,79,720,249,6,3,740000
2,2,2310,67,3062,Single-Family,Brick,Asphalt,1,174,6,27,32,234,29,175,80,35,57,79,477,158,4,3,540000
2,2,2512,27,2783,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,38,6,2,4,37,3,14,15,40,52,52,442,135,5,3,225000
2,2,2690,17,3920,Apartment / Condo / Townhouse,,Composition Shingle,0,7,2,1,1,5,0,3,4,36,66,79,513,132,6,3,601987
2,3,1160,27,1742,Apartment / Condo / Townhouse,,Composition Shingle,1,41,2,2,3,37,5,22,23,38,64,52,286,73,3,3,250000
2,3,1200,36,1350,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,4,0,2,1,8,0,2,1,34,75,65,270,82,8,3,330000
2,3,1260,35,2280,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,4,2,0,0,2,1,1,9,41,71,58,282,86,4,3,302000
2,3,1296,30,0,Apartment / Condo / Townhouse,Brick veneer,Composition Shingle,1,54,9,7,4,53,16,36,41,34,44,90,442,153,6,3,557000
2,3,1314,35,1440,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,21,3,0,5,40,3,19,9,35,69,80,274,83,9,3,408000
2,3,1600,102,1165,Single-Family,Siding (Alum/Vinyl),,1,183,8,31,32,282,31,172,77,42,61,86,500,166,2,3,495000
2,3,1667,34,0,Apartment / Condo / Townhouse,Wood,Composition Shingle,1,21,4,1,3,17,5,15,13,45,65,76,340,103,5,3,416000
2,3,1820,36,784,Apartment / Condo / Townhouse,Brick,,1,192,8,32,33,291,33,177,79,31,34,78,465,154,2,3,538000
2,3,1853,45,1000,Apartment / Condo / Townhouse,Brick,,1,163,8,30,27,273,25,139,68,55,55,91,714,237,2,3,335000
2,3,1925,26,2219,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Shake Shingle,1,41,8,4,5,23,0,21,10,38,63,46,393,119,5,3,395000
2,3,1942,14,0,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,14,3,1,0,5,0,13,2,29,82,44,229,65,4.5,2,299940
2,3,2067,36,1260,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,21,3,1,3,17,2,13,8,42,55,72,348,106,7,3,300000
2,3,2180,47,0,Apartment / Condo / Townhouse,Brick,Asphalt,1,68,15,16,16,59,7,39,21,52,65,82,322,107,2,3,399500
2,4,1377,35,1200,Apartment / Condo / Townhouse,Metal,Shake Shingle,1,18,0,1,2,27,0,9,5,35,76,48,327,99,3,3,300000
3,1,874,101,11325,Single-Family,Asbestos shingle,Composition Shingle,1,111,12,8,14,91,2,31,12,42,81,76,343,104,4,3,370000
3,1,876,72,9047,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,24,6,0,5,24,4,17,22,40,85,25,286,87,5,3,200000
3,1,884,70,10001,Single-Family,Asbestos shingle,Composition Shingle,1,106,7,15,21,239,5,58,23,29,75,45,392,119,8,3,455000
3,1,943,72,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,8,1,0,3,9,2,10,9,35,29,73,223,68,4,3,285000
3,1,948,71,7254,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,29,3,3,2,24,1,15,4,44,72,42,286,87,4,3,433150
3,1,1008,66,7274,Single-Family,Siding (Alum/Vinyl),Asphalt,0,41,6,3,2,33,1,19,3,33,81,19,329,65,3,3,225000
3,1,1024,72,1245,Apartment / Condo / Townhouse,Brick,,0,85,9,19,18,65,9,35,44,32,48,47,278,92,4,3,297000
3,1,1102,38,0,Apartment / Condo / Townhouse,,Composition Shingle,1,47,7,2,3,34,3,32,28,29,48,29,247,63,3,3,204000
3,1,1120,47,3994,Single-Family,Wood,Asbestos,1,36,2,1,6,22,8,18,21,28,80,22,258,78,5,3,209400
3,1,1140,38,1306,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,63,5,5,6,35,4,40,14,30,50,45,225,68,6,3,306000
3,1,1204,66,11325,Single-Family,Brick,Composition Shingle,1,4,1,0,0,12,1,3,6,39,83,43,340,103,6,3,375000
3,1,1210,45,1398,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Other,1,31,4,3,4,24,2,20,15,37,50,63,307,93,8,3,397555
3,1,1211,68,16117,Single-Family,Brick,Composition Shingle,1,97,15,12,6,118,3,52,13,30,88,40,336,102,3,3,325000
3,1,1220,41,1260,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,18,2,0,3,19,3,9,12,39,64,81,307,93,6,3,375000
3,1,1220,35,2325,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,63,3,5,4,34,4,29,8,34,76,54,225,68,8,3,523000
3,1,1224,75,3600,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,80,12,6,16,38,10,52,22,32,43,63,303,92,5,3,274500
3,1,1260,71,10267,Single-Family,Brick,Composition Shingle,1,4,2,1,0,9,2,2,1,43,84,70,395,120,6,3,368000
3,1,1280,52,1420,Apartment / Condo / Townhouse,Wood,Composition Shingle,1,20,2,1,3,16,6,15,14,33,57,41,238,72,7,3,330000
3,1,1280,38,1375,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,98,13,9,11,99,6,56,31,40,68,63,274,83,5,3,300000
3,1,1280,38,1598,Apartment / Condo / Townhouse,Brick,,0,51,10,4,4,85,4,33,9,35,52,42,167,47,4,3,275000
3,1,1280,37,1398,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,69,14,2,8,56,1,50,25,40,68,63,274,83,5,3,340000
3,1,1286,75,8276,Single-Family,Wood Siding,Composition Shingle,0,47,9,2,4,45,4,30,31,40,54,80,540,187,9,3,497650
3,1,1301,72,51400,Single-Family,Stucco,Composition Shingle,1,77,8,7,17,83,6,38,24,38,87,78,548,167,9,3,490000
3,1,1302,50,0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,63,4,5,5,38,4,42,12,30,46,36,179,54,7,3,295000
3,1,1309,70,7540,Single-Family,Brick veneer,Composition Shingle,1,51,7,7,9,44,5,21,31,30,65,81,511,177,9,3,650000
3,1,1323,102,3674,Single-Family,Siding (Alum/Vinyl),Asphalt,1,62,9,9,11,68,7,41,38,37,41,53,526,174,3,3,580000
3,1,1368,28,1340,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,18,2,0,0,23,1,11,7,40,68,50,291,88,4.5,2,330000
3,1,1382,37,1995,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,9,1,0,3,8,0,15,5,28,85,31,241,73,6,3,299990
3,1,1404,66,11761,Single-Family,Brick,Composition Shingle,1,3,1,0,0,15,1,1,6,33,62,44,348,106,6,3,389900
3,1,1506,41,1746,Apartment / Condo / Townhouse,Wood,Metal,1,8,1,0,1,12,0,4,10,48,66,85,404,123,7,3,430000
3,1,1520,27,1400,Single-Family,Brick,Composition Shingle,1,67,3,11,9,123,6,51,12,38,81,65,377,114,3,3,482413
3,1,1568,68,14810,Single-Family,Siding (Alum/Vinyl),,0,44,2,8,3,65,7,21,18,30,65,69,299,84,8,3,325000
3,1,1618,64,12196,Single-Family,Brick,Asphalt,1,46,7,5,6,60,2,41,10,40,83,82,372,123,1,3,500000
3,1,1846,68,6255,Single-Family,Brick veneer,Composition Shingle,1,109,17,6,15,91,6,32,25,38,76,85,522,181,9,3,656500
3,1,1860,27,1977,Single-Family,Brick,Composition Shingle,1,81,8,4,10,181,5,49,23,33,66,83,430,131,7,3,296000
