CustomerId,CreditScore,MaleGender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
285054,850,1,56,7,131317.48,1,1,1,119175.45,No
71361,527,1,37,5,93722.73,2,1,1,139093.73,No
14192,696,1,32,8,101160.99,1,1,1,115916.55,No
280269,661,1,48,3,120320.54,1,0,0,96463.25,No
344175,776,0,31,2,0,2,1,1,112349.51,No
163545,701,1,43,2,0,2,1,1,165303.79,No
361193,610,1,26,8,0,2,1,0,166031.08,No
145371,572,0,48,3,152827.99,1,1,0,38411.79,Yes
339320,673,1,30,1,64097.75,1,1,1,77783.35,No
95811,519,0,57,2,119035.35,2,1,1,29871.79,No
213208,702,0,26,4,135219.57,1,0,1,59747.63,No
344895,729,1,32,6,93694.42,1,1,1,79919.13,No
361539,543,1,35,10,59408.63,1,1,0,76773.53,No
351802,550,0,40,7,114354.95,1,1,0,54018.93,No
258101,608,1,59,1,0,1,1,0,70649.64,Yes
104872,639,1,35,10,128173.9,2,1,0,59093.39,No
322148,686,1,34,9,0,2,1,0,127569.8,No
154101,564,0,62,5,114931.35,3,0,1,18260.98,Yes
100363,745,0,28,1,111071.36,1,1,0,73275.96,Yes
350006,833,1,37,8,151226.18,2,1,1,136129.49,No
318255,622,1,26,9,0,2,1,1,153237.59,No
250507,597,0,42,4,64740.12,1,1,1,106841.12,No
343378,721,1,51,0,169312.13,1,1,0,109078.35,Yes
249259,504,0,49,7,0,3,0,1,87822.14,Yes
300180,842,0,44,2,112652.08,2,1,0,126644.98,No
190572,587,1,38,0,0,2,1,0,47414.15,No
214950,479,0,30,7,143964.36,2,1,0,41879.99,No
120224,508,1,49,7,122451.46,2,1,1,75808.1,No
343302,749,1,24,1,0,3,1,1,47911.03,No
67439,721,0,36,3,65253.07,2,1,0,28737.78,No
52038,674,1,47,6,106901.94,1,1,1,2079.2,Yes
76641,685,0,25,10,128509.63,1,1,0,121562.33,No
289506,417,1,34,7,0,2,1,0,55003.79,No
217749,574,1,33,3,129834.67,1,1,0,193131.42,No
94530,590,0,51,3,154962.99,3,0,1,191932.27,Yes
225557,587,1,40,5,138241.9,2,1,0,159418.1,No
74958,598,1,41,3,91536.93,1,1,0,191468.78,Yes
345858,741,1,53,3,0,2,1,1,38913.68,No
328251,850,0,70,5,0,1,1,1,705.18,No
203694,584,0,29,7,105204.01,1,0,1,138490.03,No
77009,650,1,61,1,152968.73,1,0,1,82970.69,No
35735,607,1,36,8,158261.68,1,1,1,76744.72,No
13538,509,0,46,1,0,1,1,0,71244.59,Yes
296155,689,0,38,6,121021.05,1,1,1,12182.15,No
214043,543,1,36,4,0,2,1,1,141210.5,No
164054,438,0,54,2,0,1,0,0,191763.07,Yes
290787,687,0,63,1,137715.66,1,1,1,37938.74,No
365104,737,1,31,5,121192.22,2,1,1,74890.58,No
202202,761,1,31,7,0,3,1,1,166698.18,No
269279,601,1,44,1,100486.18,2,1,1,62678.53,No
267346,651,1,45,1,0,1,1,0,67740.08,Yes
299135,745,1,35,9,92566.53,2,1,0,161519.77,No
123668,648,0,49,10,0,2,1,1,159835.78,Yes
185821,848,1,40,3,110929.96,1,1,1,30876.84,No
178537,546,0,27,8,0,2,1,1,14858.1,No
292955,439,0,32,3,138901.61,1,1,0,75685.97,No
291161,755,1,30,4,123217.66,2,0,1,144183.1,No
113125,593,0,41,6,0,1,1,0,65170.66,No
86416,701,1,39,2,0,2,1,1,82526.92,No
359796,701,1,36,8,0,2,1,0,169161.46,No
303021,607,0,33,2,108431.87,2,0,1,109291.39,Yes
312239,586,0,57,3,0,2,0,1,6057.81,No
348458,547,0,30,9,72392.41,1,1,0,77077.14,No
226034,647,0,51,1,119741.77,2,0,0,54954.51,Yes
81320,760,0,51,2,100946.71,1,0,0,179614.8,Yes
86222,621,1,53,9,170491.84,1,1,0,35588.07,Yes
325026,725,1,44,5,0,1,1,1,117356.14,No
136289,526,1,36,1,0,1,1,0,160696.72,No
277081,519,0,47,6,157296.02,2,0,0,147278.43,Yes
67625,713,0,38,7,144606.22,1,1,1,56594.36,Yes
85182,700,1,38,8,134811.3,1,1,0,1299.75,No
247338,666,0,34,9,115897.12,1,1,1,25095.03,No
295795,630,1,32,4,82034,1,0,0,146326.45,No
156556,779,0,26,4,174318.13,2,0,1,38296.21,No
73655,611,0,41,2,114206.84,1,1,0,164061.6,No
86258,685,1,43,9,0,2,1,0,107811.28,No
234990,646,1,39,9,111574.41,1,1,1,30838.51,No
172443,683,0,57,5,162448.69,1,0,0,9221.78,Yes
29875,484,0,34,4,148249.54,1,0,1,33738.27,No
62218,601,0,43,8,0,3,0,1,110916.15,Yes
82849,762,0,26,7,123709.46,2,1,1,169654.57,No
89191,687,0,72,9,0,1,0,1,69829.4,No
16002,566,1,30,5,0,1,1,0,54926.51,Yes
173793,702,1,37,10,150525.8,1,1,1,94728.49,No
318784,601,1,29,9,0,1,1,1,80393.27,No
126607,699,1,53,4,0,2,0,1,111307.98,No
312413,584,1,28,10,0,2,1,0,19834.32,No
139208,699,1,35,5,0,2,1,1,78397.24,No
187826,698,0,51,2,111018.98,1,1,0,86410.28,No
172067,495,1,30,10,129755.99,1,0,0,172749.65,No
222144,650,0,27,6,0,2,1,0,1002.39,No
157736,605,0,64,2,129555.7,1,1,1,13601.79,No
195996,667,1,38,1,87202.38,1,1,1,77866.91,No
214243,688,1,26,8,146133.39,1,1,1,175296.76,No
139538,727,0,31,0,0,1,1,0,121751.04,Yes
13335,754,1,39,6,170184.99,2,1,0,89593.26,No
15971,612,0,62,8,140745.33,1,1,0,193437.89,Yes
215893,546,1,42,7,139070.51,1,1,1,86945,No
117005,673,0,37,8,0,2,1,1,183318.79,No
116602,593,1,35,9,114193.24,1,1,0,71154.1,No
321231,656,0,40,10,167878.5,1,0,1,151887.16,No
39025,535,0,53,5,141616.55,2,1,1,75888.65,No
266386,678,1,36,3,145747.67,2,0,1,89566.74,No
299473,477,0,48,2,129120.64,1,0,1,26475.79,No
286498,850,1,35,7,110349.82,1,0,0,126355.8,No
264000,427,1,29,1,141325.56,1,1,1,93839.3,No
46947,752,1,49,2,78653.84,1,1,0,7698.6,No
213403,649,1,47,1,0,2,1,1,145593.85,No
103182,799,0,28,3,142253.65,1,1,0,45042.56,No
250301,589,0,61,1,0,1,1,0,61108.56,Yes
338637,583,0,54,6,115988.86,1,1,0,57553.98,Yes
288410,839,0,33,10,75592.43,1,1,0,62674.42,No
16591,540,1,44,3,164113.04,2,1,1,12120.79,No
313131,850,1,31,6,67996.23,2,0,0,50129.87,Yes
238124,696,0,51,5,0,2,1,0,55022.43,No
179735,660,0,33,1,0,2,0,0,117834.91,No
187756,682,1,48,1,138778.15,1,0,1,168840.23,No
18481,744,0,43,10,147832.15,1,0,1,24234.11,No
240274,785,0,36,4,135438.4,1,0,0,190627.01,No
306726,752,1,48,5,116060.08,1,1,0,156618.38,Yes
55346,706,0,29,5,112564.62,1,1,0,42334.38,No
332063,583,0,27,1,125406.58,1,1,1,110784.42,No
198576,660,0,39,5,135134.99,1,1,0,173683,Yes
30497,819,0,39,9,133102.92,1,1,0,27046.46,Yes
235499,673,0,34,8,42157.08,1,1,0,20598.59,Yes
106708,752,0,30,3,0,2,1,1,104991.28,No
87940,578,1,38,7,82259.29,1,1,0,8996.97,No
219991,438,0,36,4,0,2,1,0,64420.5,No
147280,652,1,38,6,0,2,1,1,145700.22,No
352775,629,0,49,4,0,2,1,1,196335.48,No
326761,720,1,52,7,0,1,1,1,14781.12,No
50735,668,1,42,3,150461.07,1,1,0,108139.23,No
140633,459,1,48,4,133994.52,1,1,1,19287.06,Yes
218325,729,1,31,8,164870.81,2,1,1,9567.39,No
190884,498,1,25,8,121702.73,1,1,1,132210.49,No
353764,549,1,25,6,193858.2,1,0,1,21600.11,No
325618,601,0,54,1,131039.97,2,1,1,199661.5,No
355236,544,1,64,9,113829.45,1,1,1,124341.49,No
206078,751,0,30,6,0,2,1,0,15766.1,No
357677,632,0,41,3,81877.38,1,1,1,33642.21,No
303695,694,1,57,8,116326.07,1,1,1,117704.65,No
313829,678,1,31,2,0,2,1,1,58803.28,No
253359,695,1,46,4,0,2,1,1,137537.22,No
180224,661,0,41,1,0,2,0,1,131300.68,No
201991,661,1,33,9,0,2,1,1,84174.81,No
35832,559,0,31,3,127070.73,1,0,1,160941.78,No
137981,503,1,29,3,0,2,1,1,143954.99,No
222525,695,1,46,3,122549.64,1,1,1,56297.85,No
122608,640,0,42,5,176099.13,1,1,1,8404.73,No
347997,624,0,48,3,122388.38,2,0,0,30020.09,No
295075,667,1,42,9,0,2,0,1,58137.42,No
34365,642,1,26,0,0,1,0,0,47472.68,No
223585,640,0,32,6,118879.35,2,1,1,19131.71,No
22282,529,1,35,5,0,2,1,1,187288.5,No
207780,563,0,39,5,0,2,1,1,17603.81,No
334583,593,0,38,4,88736.44,2,1,0,67020.03,No
96596,739,1,45,7,102703.62,1,0,1,147802.94,Yes
292058,788,0,70,1,0,2,1,1,41610.62,No
268410,684,0,38,3,0,2,1,0,44255.65,No
70496,482,1,55,5,97318.25,1,0,1,78416.14,No
194821,591,1,58,5,128468.69,1,0,1,137254.55,No
60518,651,0,41,4,133432.59,1,0,1,151303.48,No
129950,749,0,40,8,141782.57,2,0,0,86333.63,No
146411,583,1,24,9,135125.28,1,0,0,89801.9,No
355742,661,1,42,2,178820.91,1,0,0,29358.57,Yes
238161,715,0,31,2,112212.14,2,1,1,181600.72,No
351389,769,0,45,5,126674.81,1,1,0,124118.71,Yes
124953,625,0,51,7,136294.97,1,1,0,38867.46,Yes
226479,641,0,36,5,66392.64,1,1,0,31106.67,No
244711,716,1,27,1,122552.34,2,1,0,67611.36,No
35436,767,1,43,1,76408.85,2,1,0,77837.63,No
42189,745,1,36,8,145071.24,1,0,0,6078.46,No
48969,589,1,34,6,0,2,1,1,177896.92,No
278515,796,0,45,2,109730.22,1,1,1,123882.73,No
25739,664,1,57,6,0,2,1,1,15304.08,No
241417,445,1,62,1,64119.38,1,1,1,76569.64,Yes
222851,543,0,57,1,106138.33,2,1,1,120657.32,Yes
199066,746,1,36,2,0,2,1,1,16436.56,No
122731,742,1,33,0,181656.51,1,1,1,107667.91,No
300863,750,0,32,5,0,2,1,0,95611.47,No
19215,669,1,30,7,95128.86,1,0,0,19799.26,No
90561,594,0,49,2,126615.94,2,0,1,123214.74,No
195067,574,1,36,1,0,2,0,1,71709.12,No
312661,659,1,36,2,76190.48,2,1,1,149066.14,No
94943,750,1,40,5,168286.81,3,1,0,20451.99,Yes
29297,626,1,35,4,88109.81,1,1,1,32825.5,No
15585,620,1,42,4,0,2,1,0,6232.31,No
201391,580,0,35,8,0,2,0,1,10357.03,No
71603,686,0,34,3,123971.51,2,1,0,147794.63,No
252422,540,1,48,0,148116.48,1,0,0,116973.48,No
292760,634,1,35,6,116269.01,1,1,0,129964.94,No
103150,632,1,38,1,120599.21,1,1,0,92816.86,No
85126,501,0,41,3,144260.5,1,1,0,172114.67,No
172582,650,0,25,3,86605.5,3,1,0,16649.31,Yes
192579,786,1,34,9,0,2,1,0,144517.19,No
68345,554,0,37,4,58629.97,1,0,0,182038.6,No
150658,701,0,42,5,0,2,0,0,24210.56,No
279508,474,1,45,10,0,2,0,0,172175.9,No
171069,621,0,43,5,0,1,1,1,47578.45,No
26636,672,0,56,2,209767.31,2,1,1,150694.42,Yes
127392,459,0,42,6,129634.25,2,1,1,177683.02,Yes
123547,669,1,23,1,0,2,0,0,66088.83,No
312024,776,0,38,2,169824.46,1,1,0,169291.7,No
130921,694,1,36,3,97530.25,1,1,1,117140.41,No
194386,787,0,42,10,145988.65,2,1,1,79510.37,No
203316,580,1,37,9,0,2,0,1,77108.66,No
207841,711,0,25,7,0,3,1,1,9679.28,No
171911,673,0,40,5,137494.28,1,1,0,81753.92,No
292316,499,0,57,1,0,1,0,0,131372.38,Yes
333555,591,1,24,6,147360,1,1,1,25310.82,No
329466,769,0,25,10,0,2,0,0,187925.75,No
105623,657,1,31,3,125167.02,1,0,0,98820.39,No
282822,738,1,43,9,121152.05,2,1,0,64166.7,Yes
148037,545,0,60,7,128981.07,1,0,1,176924.21,Yes
37680,497,1,47,6,0,1,1,1,90055.08,No
152318,816,1,67,6,151858.98,1,1,1,72814.31,No
204686,525,1,36,2,114628.4,1,0,1,168290.06,No
352070,725,1,46,6,0,2,1,0,161767.38,No
309815,692,0,28,8,95059.02,2,1,0,44420.18,No
317203,618,0,24,7,128736.39,1,0,1,37147.61,No
65464,546,1,24,8,156325.38,1,1,1,125381.02,No
37752,635,1,29,7,105405.97,1,1,1,149853.89,No
157976,611,0,49,2,88915.37,3,0,0,161435.02,Yes
205810,650,1,60,8,0,2,1,1,102925.76,No
339622,606,1,40,5,0,2,1,1,70899.27,No
78728,844,1,18,2,160980.03,1,0,0,145936.28,No
290785,450,0,46,5,177619.71,1,1,0,54227.06,No
97894,727,1,38,2,62276.99,1,1,1,59280.79,No
182298,460,1,46,4,127559.97,2,1,1,126952.5,No
63672,649,1,41,0,0,2,0,1,130567.02,No
133557,758,0,47,9,95523.16,1,1,0,73294.48,No
212783,490,0,35,7,107749.03,1,1,1,3937.37,No
364788,815,1,37,2,110777.26,2,1,0,2383.59,No
124071,838,0,39,5,166733.92,2,1,0,14279.44,No
333213,803,1,31,9,157120.86,2,1,0,141300.53,No
297001,664,0,36,2,127160.78,2,1,0,78140.75,No
119311,736,0,28,2,0,2,1,1,117431.1,No
160791,633,0,37,9,156091.97,1,1,0,72008.61,No
150937,664,1,58,5,98668.18,1,1,1,60887.58,No
223686,600,0,43,5,134022.06,1,1,0,194764.83,No
96020,693,0,35,5,124151.09,1,1,0,88705.14,Yes
82689,663,0,36,6,77253.5,1,0,0,35817.97,Yes
362713,742,0,21,1,114292.48,1,1,0,31520.4,No
271576,710,1,43,2,140080.32,3,1,1,157908.19,Yes
71385,710,0,27,2,135277.96,1,1,0,142200.15,No
256661,700,0,82,2,0,2,0,1,182055.36,No
330018,720,1,60,9,115920.62,2,0,0,157552.08,Yes
199542,684,1,41,2,119782.72,2,0,0,120284.67,No
284406,531,0,63,1,114715.71,1,0,1,24506.95,Yes
45570,742,0,36,2,129748.54,2,0,0,47271.61,Yes
220554,717,1,31,4,129722.57,1,0,0,41176.6,No
184669,589,1,32,2,0,2,0,1,9468.64,No
206049,767,1,36,3,139180.2,1,0,0,123880.19,No
63848,636,1,49,6,113599.74,2,1,0,158887.09,Yes
153738,648,1,33,7,134944,1,1,1,117036.38,No
32841,622,0,58,7,116922.25,1,1,0,120415.61,Yes
181455,692,1,28,9,118945.09,1,0,0,16064.25,Yes
214116,754,1,28,8,0,2,1,1,52615.62,No
265110,679,0,35,8,119182.73,1,0,0,121210.09,No
138737,639,1,27,8,0,2,1,0,192247.35,No
349698,774,0,28,1,71264.02,2,0,1,68759.57,No
152618,517,1,41,2,0,2,0,1,75937.47,No
296294,571,0,35,8,0,2,0,0,84569.13,No
361282,747,1,58,7,116313.57,1,1,1,190696.35,Yes
285517,792,1,36,5,92140.15,1,0,1,67468.67,No
323271,688,1,26,1,0,2,1,1,104435.94,No
18446,714,1,42,2,177640.09,1,0,1,47166.55,No
198949,562,0,35,0,0,2,1,0,119899.52,No
365761,704,1,48,8,167997.6,1,1,1,173498.45,No
340426,698,1,36,2,82275.35,2,1,1,93249.26,No
203058,611,1,49,3,0,2,1,1,142917.54,No
75641,850,0,48,6,111962.99,1,1,0,111755.8,No
136611,743,0,34,1,131736.88,1,1,1,108543.21,No
109747,654,1,29,1,0,1,1,0,180345.44,No
125959,761,1,36,8,108239.11,2,0,0,99444.02,No
304676,702,0,46,9,98444.19,1,0,1,109563.28,No
203779,488,1,32,3,114540.38,1,1,0,92568.07,No
128488,683,0,35,6,187530.66,2,1,1,37976.36,No
121826,601,0,42,9,133636.16,1,0,1,103315.74,No
131275,605,1,52,7,0,2,1,1,173952.5,No
219264,671,0,44,0,84745.03,2,0,1,34673.98,No
57527,614,0,31,7,120599.38,2,1,1,46163.44,No
201458,511,0,29,9,0,2,0,1,140676.98,No
346731,850,1,39,4,127771.35,2,0,1,151738.54,No
267185,790,0,46,9,0,1,0,0,14679.81,Yes
181252,793,0,33,0,0,1,0,0,175544.02,No
128334,628,1,69,5,0,2,1,1,181964.6,No
38973,598,1,53,10,167772.96,1,1,1,136886.86,No
250622,657,0,37,6,95845.6,1,1,0,122218.23,No
265172,618,0,35,10,0,2,1,0,180439.75,No
288071,681,1,65,7,134714.7,2,0,1,190419.81,No
113459,516,0,33,3,0,2,1,1,58685.59,No
194158,421,1,28,8,122384.22,3,1,1,89017.38,Yes
223441,700,0,26,2,0,2,0,0,50051.42,No
137440,745,1,25,5,157993.15,2,1,0,146041.45,No
126353,696,1,29,8,0,2,1,0,191166.09,No
102290,580,0,42,2,123331.36,1,0,0,103516.08,Yes
41830,497,1,27,9,75263.16,1,1,1,164825.04,No
129032,720,0,43,6,137824.03,2,1,0,172557.77,No
47107,659,1,36,4,132578.92,2,1,0,84320.94,No
156053,841,0,36,5,156021.31,1,0,0,122662.98,No
199960,642,1,34,8,0,1,1,0,72085.1,No
146144,732,0,69,9,137453.43,1,0,1,110932.24,Yes
78575,600,1,36,4,0,2,1,0,143635.36,No
90113,464,1,33,8,164284.72,2,1,1,3710.34,No
60022,680,0,47,5,0,2,1,1,179843.33,No
130664,758,1,56,1,0,2,1,1,10643.38,No
295994,630,0,31,2,112373.49,2,1,1,131167.98,No
330320,577,0,39,10,0,2,1,0,10553.31,No
109674,684,0,34,6,0,2,1,1,130928.22,No
78090,708,0,41,5,0,1,0,1,157003.99,No
304331,732,0,29,1,154333.82,1,1,1,138527.56,No
328169,634,1,37,3,111432.77,2,1,1,167032.49,No
362400,633,0,30,6,0,2,0,0,41642.29,No
328812,559,1,34,2,137390.11,2,1,0,9677,No
244465,694,0,37,3,0,2,1,1,147012.22,No
216839,686,0,56,5,111642.08,1,1,1,80553.87,No
365821,553,0,48,3,0,1,0,1,30730.95,Yes
291150,507,1,36,4,83543.37,1,0,0,140134.43,No
270772,732,1,50,6,145338.76,1,0,0,91936.1,Yes
175753,818,0,31,1,186796.37,1,0,0,178252.63,No
47587,660,1,35,8,58641.43,1,0,1,198674.08,No
114257,773,0,41,5,0,1,1,0,28266.9,Yes
260630,640,1,44,3,137148.68,1,1,0,92381.01,No
158838,505,1,49,7,80001.23,1,0,0,135180.11,No
247404,714,1,21,6,86402.52,2,0,0,27330.59,No
297102,468,0,42,5,0,2,1,0,125305.34,No
280338,611,1,51,1,122874.74,1,1,1,149648.45,No
225204,705,1,25,0,97544.29,1,0,1,59887.15,No
209242,646,1,46,1,170826.55,2,1,0,45041.32,No
355552,667,0,48,1,97133.92,2,0,0,113316.77,Yes
74115,511,0,41,8,153895.65,1,1,1,39087.42,No
368649,653,0,43,6,0,2,1,1,7330.59,No
333616,675,0,57,8,0,2,0,1,95463.29,No
289196,523,1,32,4,0,2,1,0,167848.02,No
13447,567,0,49,5,134956.02,1,1,0,93953.84,Yes
311902,741,1,39,7,143637.58,2,0,1,174227.66,No
110401,456,1,32,9,147506.25,1,1,1,135399.21,No
47212,598,1,64,1,0,2,1,0,195635.3,Yes
342948,667,1,43,8,190227.46,1,1,0,97508.04,Yes
134076,548,0,32,2,172448.77,1,1,0,188083.77,Yes
113788,725,1,41,7,113980.21,1,1,1,116704.25,No
194273,717,1,53,6,0,2,0,1,97614.87,No
205504,594,1,38,4,0,2,0,0,186884.04,No
266455,678,0,25,10,76968.12,2,0,1,131501.72,No
96380,545,1,38,1,88293.13,2,1,1,24302.95,No
293460,636,0,48,1,170833.46,1,1,0,110510.28,Yes
196075,603,1,44,6,108122.39,2,1,0,108488.33,Yes
250503,435,1,36,4,0,1,1,1,197015.2,No
291050,535,0,40,8,0,1,1,1,27689.77,No
334597,629,0,45,7,129818.39,3,1,0,9217.55,Yes
152994,722,0,35,2,163943.89,2,1,1,15068.18,No
205259,561,1,28,7,0,2,1,0,7797.01,No
28711,645,0,38,5,101430.3,2,0,1,4400.32,No
284244,501,0,39,9,117301.66,1,0,0,182025.95,No
312625,502,0,32,1,173340.83,1,0,1,122763.95,No
167143,652,0,42,4,0,2,1,1,38152.01,No
85969,574,0,33,3,134348.57,1,1,0,63163.99,No
78763,518,0,45,9,105525.65,2,1,1,73418.29,No
155973,749,0,60,6,0,1,1,0,17978.68,Yes
270964,679,0,43,4,0,3,1,0,115136.51,Yes
248459,565,1,36,6,106192.1,1,1,0,149575.59,No
133460,643,0,45,4,45144.43,1,1,0,60917.24,Yes
327313,515,1,65,7,92113.61,1,1,1,142548.33,No
161064,521,1,25,7,0,2,1,1,157878.67,No
365685,739,1,38,0,128366.44,1,1,0,12796.43,No
248465,585,1,42,2,0,2,1,1,18657.77,No
61080,733,1,74,3,106545.53,1,1,1,134589.58,No
85242,542,0,43,8,145618.37,1,0,1,10350.74,No
368076,788,1,37,8,141541.25,1,0,0,66013.27,No
167611,435,1,32,2,57017.06,2,1,1,5907.11,No
349218,577,1,42,9,0,1,1,0,74077.91,No
284208,703,0,51,3,0,3,1,1,77294.56,Yes
247510,728,0,35,8,125884.95,2,1,0,54359.02,Yes
207709,728,1,32,5,61825.5,1,1,1,156124.93,No
361953,718,1,35,8,0,2,1,0,94820.85,No
335993,621,0,40,6,0,1,1,0,155155.25,No
283608,523,0,40,2,102967.41,1,1,0,128702.1,Yes
145920,657,1,25,2,171770.55,1,1,0,22745.5,No
55755,727,1,40,1,93051.64,2,1,0,71865.31,Yes
345398,643,1,36,7,161064.64,2,0,1,84294.82,No
105105,645,0,48,7,90612.34,1,1,1,149139.13,No
66950,568,1,28,5,145105.64,2,1,0,185489.11,No
28841,599,1,58,4,0,1,0,0,176407.15,Yes
331917,672,0,45,9,0,1,1,1,92027.69,Yes
362040,685,1,33,6,174912.72,1,1,1,43932.54,No
278572,516,0,46,1,104947.72,1,1,0,115789.25,Yes
68469,685,1,31,10,135213.71,1,1,1,125777.28,No
32459,806,1,25,7,0,2,1,0,18461.9,No
288690,604,1,36,6,116229.85,2,1,1,79633.38,No
104103,648,0,53,6,111201.41,1,1,1,121542.29,No
185588,545,0,32,4,0,1,1,0,94739.2,No
139624,756,1,27,1,131899,1,1,0,93302.29,No
292993,569,1,35,10,124525.52,1,1,1,193793.78,No
154393,596,1,47,6,0,1,1,0,74835.65,No
67209,475,1,39,6,0,1,1,1,56999.9,Yes
234925,646,0,45,3,47134.75,1,1,1,57236.44,No
180603,784,1,35,3,0,2,0,0,81483.64,No
126446,552,1,45,9,0,2,1,0,26752.56,No
311563,729,1,44,5,0,2,0,1,9200.54,No
292106,609,1,61,1,0,1,1,0,22447.85,Yes
370226,555,1,51,5,0,3,1,0,189122.89,Yes
233309,572,0,19,1,138657.08,1,1,1,16161.82,No
296229,785,0,34,9,70302.48,1,1,1,68600.36,No
109419,714,0,36,1,101609.01,2,1,1,447.73,No
221199,738,1,35,3,0,1,1,1,15650.73,No
97850,639,1,38,5,130170.82,1,1,1,149599.62,No
149168,520,1,61,8,133802.29,2,1,1,90304.01,No
191329,764,0,24,7,106234.02,1,0,0,115676.38,No
304691,661,1,39,6,132628.98,1,0,0,38812.67,No
250937,564,1,41,9,103522.75,2,1,1,34338.21,No
76206,708,0,42,8,192390.52,2,1,0,823.36,No
182026,512,1,36,1,0,1,0,1,135482.26,Yes
60695,592,1,37,9,0,3,1,1,10656.89,No
265692,619,0,38,3,0,2,0,1,116467.35,No
25100,775,1,52,8,109922.61,1,1,1,96823.32,Yes
189987,850,0,44,5,128605.32,1,0,1,171096.2,No
336495,577,0,37,4,0,1,1,1,79881.39,No
70244,724,0,37,10,68598.56,1,1,0,157862.82,No
288075,710,1,35,1,106518.52,1,1,1,127951.81,No
278000,696,0,31,8,0,2,0,0,191074.11,No
177838,376,0,46,6,0,1,1,0,157333.69,Yes
114721,675,0,29,8,121326.42,1,1,0,133457.52,No
244455,745,1,36,8,67226.37,1,1,0,130789.6,No
222929,697,0,25,5,82931.85,2,1,1,128373.88,No
136883,599,0,39,4,0,1,1,0,194273.2,Yes
122461,715,0,38,5,118590.41,1,1,1,5684.17,Yes
330080,659,1,67,4,145981.87,1,1,1,131043.2,No
104708,684,0,48,3,73309.38,1,0,0,21228.34,Yes
343598,635,0,48,8,130796.33,2,1,1,43250.3,No
46055,789,1,33,8,151607.56,1,1,0,4389.4,No
345587,571,0,66,9,111577.01,1,0,1,189271.9,No
289365,694,1,39,0,107042.74,1,1,1,102284.2,No
234366,665,0,42,2,156371.61,2,0,1,156774.94,Yes
83176,706,0,44,4,129605.99,1,0,0,69865.49,No
229706,807,0,43,0,0,2,0,1,85523.24,No
83171,642,1,32,7,100433.8,1,1,1,39768.59,No
361786,529,1,63,4,96134.11,3,1,0,108732.96,Yes
169589,683,0,43,4,115888.04,1,1,1,117349.19,Yes
50803,663,0,42,5,124626.07,1,1,1,78004.5,No
227524,563,0,34,6,139810.34,1,1,1,152417.79,No
80921,637,0,34,9,0,2,0,0,26057.08,No
211994,544,1,37,3,84496.71,1,0,0,79972.09,No
212419,649,1,70,9,116854.71,2,0,1,107125.79,No
18691,638,0,48,10,138333.03,1,1,1,47679.14,No
334746,723,1,25,3,0,2,1,1,134509.47,No
196656,635,1,43,5,78992.75,2,0,0,153265.31,No
344779,750,0,38,7,97257.41,2,0,1,179883.04,No
97084,730,1,34,5,122453.37,2,1,0,138882.98,No
149790,750,0,36,8,112940.07,1,0,1,9855.81,No
370605,586,0,43,8,132558.26,1,1,0,67046.83,Yes
204901,520,0,38,4,0,2,1,0,56388.63,No
353305,652,0,48,8,133297.24,1,1,0,77764.37,No
314336,550,0,46,7,0,2,1,0,130590.35,No
142023,594,1,27,0,197041.8,1,0,0,151912.49,No
316549,749,0,44,0,71497.79,2,0,0,151083.8,No
279078,668,1,32,7,0,2,1,1,777.37,No
185804,614,0,35,6,128100.28,1,0,0,69454.24,Yes
128763,773,1,25,1,124532.78,2,0,1,11723.57,No
238718,551,1,31,9,82293.82,2,1,1,91565.25,No
184011,566,1,36,1,142120.91,1,1,0,79616.37,No
24956,569,1,34,0,151839.26,1,1,0,102299.81,Yes
372088,659,1,31,7,149620.88,2,1,1,104533.51,No
270708,722,0,49,3,168197.66,1,1,0,140765.57,Yes
226697,655,1,37,5,93147,2,1,0,66214.13,No
214543,615,0,35,2,97440.02,2,1,1,139816.1,No
244338,752,0,42,3,65046.08,2,0,1,140139.28,No
38014,661,0,28,7,95357.49,1,0,0,102297.15,No
225629,838,1,43,9,123105.88,2,1,0,145765.83,No
126264,610,1,29,9,0,3,0,1,83912.24,No
251914,811,1,44,3,0,2,0,1,78439.73,No
47798,587,1,62,7,121286.27,1,0,1,6776.92,No
328222,811,0,28,4,167738.82,2,1,1,9903.42,No
253458,759,0,38,1,104091.29,1,0,0,91561.91,No
332294,648,0,42,8,121980.56,2,1,0,4027.02,No
92258,788,0,43,10,0,2,1,1,116111.51,No
322842,725,1,39,1,50880.98,2,1,1,184023.54,No
101453,646,0,42,3,175159.9,2,0,0,67124.48,Yes
275385,601,0,26,7,105514.69,2,1,0,50070.59,No
154430,521,1,52,5,116497.31,3,0,0,53793.1,Yes
368928,561,0,33,6,0,2,1,0,45261.47,No
310242,564,1,42,7,99824.45,1,1,1,36721.4,No
105366,444,1,45,6,0,1,1,0,130009.85,Yes
75548,650,1,71,0,0,1,1,1,175380.77,No
217347,724,1,40,10,0,1,1,0,127847.25,Yes
65949,719,1,35,3,122964.88,1,1,1,138231.7,No
339029,548,0,29,4,0,2,0,1,48673.18,No
214156,635,1,24,4,0,2,1,1,70668.77,No
85964,496,0,43,3,0,2,0,1,199505.53,No
120045,676,0,37,5,89634.69,1,1,1,169583.18,Yes
360368,541,1,40,7,95710.11,2,1,0,49063.42,No
